,,,-00.184000000000,  -0.04000,
,,,-00.183800000000,  -0.04080,
,,,-00.183600000000,  -0.04080,
,,,-00.183400000000,  -0.04160,
,,,-00.183200000000,  -0.04240,
,,,-00.183000000000,  -0.04400,
,,,-00.182800000000,  -0.04560,
,,,-00.182600000000,  -0.04560,
,,,-00.182400000000,  -0.04720,
,,,-00.182200000000,  -0.04800,
,,,-00.182000000000,  -0.04880,
,,,-00.181800000000,  -0.05040,
,,,-00.181600000000,  -0.05120,
,,,-00.181400000000,  -0.05200,
,,,-00.181200000000,  -0.05280,
,,,-00.181000000000,  -0.05360,
,,,-00.180800000000,  -0.05520,
,,,-00.180600000000,  -0.05520,
,,,-00.180400000000,  -0.05600,
,,,-00.180200000000,  -0.05680,
,,,-00.180000000000,  -0.05840,
,,,-00.179800000000,  -0.05920,
,,,-00.179600000000,  -0.05920,
,,,-00.179400000000,  -0.06160,
,,,-00.179200000000,  -0.06240,
,,,-00.179000000000,  -0.06400,
,,,-00.178800000000,  -0.06720,
,,,-00.178600000000,  -0.06800,
,,,-00.178400000000,  -0.07120,
,,,-00.178200000000,  -0.07200,
,,,-00.178000000000,  -0.07600,
,,,-00.177800000000,  -0.07600,
,,,-00.177600000000,  -0.07920,
,,,-00.177400000000,  -0.07920,
,,,-00.177200000000,  -0.08160,
,,,-00.177000000000,  -0.08320,
,,,-00.176800000000,  -0.08560,
,,,-00.176600000000,  -0.08720,
,,,-00.176400000000,  -0.08880,
,,,-00.176200000000,  -0.09120,
,,,-00.176000000000,  -0.09440,
,,,-00.175800000000,  -0.09680,
,,,-00.175600000000,  -0.09760,
,,,-00.175400000000,  -0.10080,
,,,-00.175200000000,  -0.10240,
,,,-00.175000000000,  -0.10400,
,,,-00.174800000000,  -0.10560,
,,,-00.174600000000,  -0.10640,
,,,-00.174400000000,  -0.10800,
,,,-00.174200000000,  -0.10960,
,,,-00.174000000000,  -0.11040,
,,,-00.173800000000,  -0.11200,
,,,-00.173600000000,  -0.11280,
,,,-00.173400000000,  -0.11520,
,,,-00.173200000000,  -0.11760,
,,,-00.173000000000,  -0.11840,
,,,-00.172800000000,  -0.12000,
,,,-00.172600000000,  -0.12160,
,,,-00.172400000000,  -0.12320,
,,,-00.172200000000,  -0.12400,
,,,-00.172000000000,  -0.12640,
,,,-00.171800000000,  -0.12880,
,,,-00.171600000000,  -0.13120,
,,,-00.171400000000,  -0.13280,
,,,-00.171200000000,  -0.13440,
,,,-00.171000000000,  -0.13600,
,,,-00.170800000000,  -0.13760,
,,,-00.170600000000,  -0.13840,
,,,-00.170400000000,  -0.13840,
,,,-00.170200000000,  -0.14160,
,,,-00.170000000000,  -0.14240,
,,,-00.169800000000,  -0.14400,
,,,-00.169600000000,  -0.14560,
,,,-00.169400000000,  -0.14720,
,,,-00.169200000000,  -0.14880,
,,,-00.169000000000,  -0.15040,
,,,-00.168800000000,  -0.15200,
,,,-00.168600000000,  -0.15200,
,,,-00.168400000000,  -0.15360,
,,,-00.168200000000,  -0.15440,
,,,-00.168000000000,  -0.15520,
,,,-00.167800000000,  -0.15520,
,,,-00.167600000000,  -0.15600,
,,,-00.167400000000,  -0.15760,
,,,-00.167200000000,  -0.15760,
,,,-00.167000000000,  -0.15840,
,,,-00.166800000000,  -0.15920,
,,,-00.166600000000,  -0.16080,
,,,-00.166400000000,  -0.16080,
,,,-00.166200000000,  -0.16160,
,,,-00.166000000000,  -0.16160,
,,,-00.165800000000,  -0.16320,
,,,-00.165600000000,  -0.16320,
,,,-00.165400000000,  -0.16320,
,,,-00.165200000000,  -0.16480,
,,,-00.165000000000,  -0.16640,
,,,-00.164800000000,  -0.16640,
,,,-00.164600000000,  -0.16720,
,,,-00.164400000000,  -0.16640,
,,,-00.164200000000,  -0.16800,
,,,-00.164000000000,  -0.16800,
,,,-00.163800000000,  -0.16880,
,,,-00.163600000000,  -0.16960,
,,,-00.163400000000,  -0.17040,
,,,-00.163200000000,  -0.17120,
,,,-00.163000000000,  -0.17120,
,,,-00.162800000000,  -0.17120,
,,,-00.162600000000,  -0.17200,
,,,-00.162400000000,  -0.17120,
,,,-00.162200000000,  -0.17280,
,,,-00.162000000000,  -0.17280,
,,,-00.161800000000,  -0.17360,
,,,-00.161600000000,  -0.17360,
,,,-00.161400000000,  -0.17360,
,,,-00.161200000000,  -0.17360,
,,,-00.161000000000,  -0.17360,
,,,-00.160800000000,  -0.17520,
,,,-00.160600000000,  -0.17440,
,,,-00.160400000000,  -0.17520,
,,,-00.160200000000,  -0.17520,
,,,-00.160000000000,  -0.17360,
,,,-00.159800000000,  -0.17520,
,,,-00.159600000000,  -0.17520,
,,,-00.159400000000,  -0.17600,
,,,-00.159200000000,  -0.17520,
,,,-00.159000000000,  -0.17520,
,,,-00.158800000000,  -0.17520,
,,,-00.158600000000,  -0.17680,
,,,-00.158400000000,  -0.17600,
,,,-00.158200000000,  -0.17520,
,,,-00.158000000000,  -0.17600,
,,,-00.157800000000,  -0.17600,
,,,-00.157600000000,  -0.17600,
,,,-00.157400000000,  -0.17600,
,,,-00.157200000000,  -0.17600,
,,,-00.157000000000,  -0.17680,
,,,-00.156800000000,  -0.17680,
,,,-00.156600000000,  -0.17680,
,,,-00.156400000000,  -0.17520,
,,,-00.156200000000,  -0.17520,
,,,-00.156000000000,  -0.17520,
,,,-00.155800000000,  -0.17600,
,,,-00.155600000000,  -0.17520,
,,,-00.155400000000,  -0.17520,
,,,-00.155200000000,  -0.17600,
,,,-00.155000000000,  -0.17600,
,,,-00.154800000000,  -0.17520,
,,,-00.154600000000,  -0.17520,
,,,-00.154400000000,  -0.17520,
,,,-00.154200000000,  -0.17520,
,,,-00.154000000000,  -0.17520,
,,,-00.153800000000,  -0.17520,
,,,-00.153600000000,  -0.17600,
,,,-00.153400000000,  -0.17520,
,,,-00.153200000000,  -0.17520,
,,,-00.153000000000,  -0.17440,
,,,-00.152800000000,  -0.17440,
,,,-00.152600000000,  -0.17440,
,,,-00.152400000000,  -0.17360,
,,,-00.152200000000,  -0.17280,
,,,-00.152000000000,  -0.17360,
,,,-00.151800000000,  -0.17360,
,,,-00.151600000000,  -0.17200,
,,,-00.151400000000,  -0.17200,
,,,-00.151200000000,  -0.17120,
,,,-00.151000000000,  -0.17120,
,,,-00.150800000000,  -0.16960,
,,,-00.150600000000,  -0.16960,
,,,-00.150400000000,  -0.16960,
,,,-00.150200000000,  -0.16960,
,,,-00.150000000000,  -0.16880,
,,,-00.149800000000,  -0.16800,
,,,-00.149600000000,  -0.16800,
,,,-00.149400000000,  -0.16800,
,,,-00.149200000000,  -0.16720,
,,,-00.149000000000,  -0.16640,
,,,-00.148800000000,  -0.16560,
,,,-00.148600000000,  -0.16480,
,,,-00.148400000000,  -0.16400,
,,,-00.148200000000,  -0.16400,
,,,-00.148000000000,  -0.16320,
,,,-00.147800000000,  -0.16320,
,,,-00.147600000000,  -0.16320,
,,,-00.147400000000,  -0.16240,
,,,-00.147200000000,  -0.16240,
,,,-00.147000000000,  -0.16160,
,,,-00.146800000000,  -0.16000,
,,,-00.146600000000,  -0.16080,
,,,-00.146400000000,  -0.15920,
,,,-00.146200000000,  -0.15920,
,,,-00.146000000000,  -0.15840,
,,,-00.145800000000,  -0.15760,
,,,-00.145600000000,  -0.15680,
,,,-00.145400000000,  -0.15600,
,,,-00.145200000000,  -0.15600,
,,,-00.145000000000,  -0.15520,
,,,-00.144800000000,  -0.15360,
,,,-00.144600000000,  -0.15200,
,,,-00.144400000000,  -0.15040,
,,,-00.144200000000,  -0.14880,
,,,-00.144000000000,  -0.14880,
,,,-00.143800000000,  -0.14720,
,,,-00.143600000000,  -0.14640,
,,,-00.143400000000,  -0.14560,
,,,-00.143200000000,  -0.14400,
,,,-00.143000000000,  -0.14320,
,,,-00.142800000000,  -0.14160,
,,,-00.142600000000,  -0.14080,
,,,-00.142400000000,  -0.14080,
,,,-00.142200000000,  -0.13840,
,,,-00.142000000000,  -0.13680,
,,,-00.141800000000,  -0.13600,
,,,-00.141600000000,  -0.13440,
,,,-00.141400000000,  -0.13280,
,,,-00.141200000000,  -0.13040,
,,,-00.141000000000,  -0.13040,
,,,-00.140800000000,  -0.13040,
,,,-00.140600000000,  -0.12880,
,,,-00.140400000000,  -0.12720,
,,,-00.140200000000,  -0.12640,
,,,-00.140000000000,  -0.12560,
,,,-00.139800000000,  -0.12480,
,,,-00.139600000000,  -0.12400,
,,,-00.139400000000,  -0.12320,
,,,-00.139200000000,  -0.12160,
,,,-00.139000000000,  -0.12000,
,,,-00.138800000000,  -0.12000,
,,,-00.138600000000,  -0.11760,
,,,-00.138400000000,  -0.11680,
,,,-00.138200000000,  -0.11520,
,,,-00.138000000000,  -0.11440,
,,,-00.137800000000,  -0.11040,
,,,-00.137600000000,  -0.10880,
,,,-00.137400000000,  -0.10640,
,,,-00.137200000000,  -0.10480,
,,,-00.137000000000,  -0.10320,
,,,-00.136800000000,  -0.10160,
,,,-00.136600000000,  -0.10000,
,,,-00.136400000000,  -0.09920,
,,,-00.136200000000,  -0.09680,
,,,-00.136000000000,  -0.09520,
,,,-00.135800000000,  -0.09280,
,,,-00.135600000000,  -0.09120,
,,,-00.135400000000,  -0.08880,
,,,-00.135200000000,  -0.08640,
,,,-00.135000000000,  -0.08480,
,,,-00.134800000000,  -0.08320,
,,,-00.134600000000,  -0.08240,
,,,-00.134400000000,  -0.08000,
,,,-00.134200000000,  -0.07840,
,,,-00.134000000000,  -0.07680,
,,,-00.133800000000,  -0.07600,
,,,-00.133600000000,  -0.07520,
,,,-00.133400000000,  -0.07280,
,,,-00.133200000000,  -0.07200,
,,,-00.133000000000,  -0.07120,
,,,-00.132800000000,  -0.06960,
,,,-00.132600000000,  -0.06880,
,,,-00.132400000000,  -0.06800,
,,,-00.132200000000,  -0.06560,
,,,-00.132000000000,  -0.06560,
,,,-00.131800000000,  -0.06400,
,,,-00.131600000000,  -0.06240,
,,,-00.131400000000,  -0.06080,
,,,-00.131200000000,  -0.06000,
,,,-00.131000000000,  -0.05840,
,,,-00.130800000000,  -0.05680,
,,,-00.130600000000,  -0.05600,
,,,-00.130400000000,  -0.05360,
,,,-00.130200000000,  -0.05280,
,,,-00.130000000000,  -0.05120,
,,,-00.129800000000,  -0.05040,
,,,-00.129600000000,  -0.04960,
,,,-00.129400000000,  -0.04880,
,,,-00.129200000000,  -0.04720,
,,,-00.129000000000,  -0.04560,
,,,-00.128800000000,  -0.04560,
,,,-00.128600000000,  -0.04400,
,,,-00.128400000000,  -0.04400,
,,,-00.128200000000,  -0.04160,
,,,-00.128000000000,  -0.04080,
,,,-00.127800000000,  -0.04080,
,,,-00.127600000000,  -0.04000,
,,,-00.127400000000,  -0.03920,
,,,-00.127200000000,  -0.03840,
,,,-00.127000000000,  -0.03840,
,,,-00.126800000000,  -0.03680,
,,,-00.126600000000,  -0.03680,
,,,-00.126400000000,  -0.03680,
,,,-00.126200000000,  -0.03600,
,,,-00.126000000000,  -0.03520,
,,,-00.125800000000,  -0.03520,
,,,-00.125600000000,  -0.03520,
,,,-00.125400000000,  -0.03520,
,,,-00.125200000000,  -0.03440,
,,,-00.125000000000,  -0.03360,
,,,-00.124800000000,  -0.03360,
,,,-00.124600000000,  -0.03440,
,,,-00.124400000000,  -0.03440,
,,,-00.124200000000,  -0.03360,
,,,-00.124000000000,  -0.03360,
,,,-00.123800000000,  -0.03520,
,,,-00.123600000000,  -0.03520,
,,,-00.123400000000,  -0.03520,
,,,-00.123200000000,  -0.03600,
,,,-00.123000000000,  -0.03680,
,,,-00.122800000000,  -0.03680,
,,,-00.122600000000,  -0.03680,
,,,-00.122400000000,  -0.03760,
,,,-00.122200000000,  -0.03840,
,,,-00.122000000000,  -0.03840,
,,,-00.121800000000,  -0.04000,
,,,-00.121600000000,  -0.04000,
,,,-00.121400000000,  -0.04080,
,,,-00.121200000000,  -0.04240,
,,,-00.121000000000,  -0.04240,
,,,-00.120800000000,  -0.04320,
,,,-00.120600000000,  -0.04480,
,,,-00.120400000000,  -0.04400,
,,,-00.120200000000,  -0.04560,
,,,-00.120000000000,  -0.04560,
,,,-00.119800000000,  -0.04640,
,,,-00.119600000000,  -0.04720,
,,,-00.119400000000,  -0.04720,
,,,-00.119200000000,  -0.04880,
,,,-00.119000000000,  -0.04960,
,,,-00.118800000000,  -0.05040,
,,,-00.118600000000,  -0.05120,
,,,-00.118400000000,  -0.05200,
,,,-00.118200000000,  -0.05360,
,,,-00.118000000000,  -0.05440,
,,,-00.117800000000,  -0.05600,
,,,-00.117600000000,  -0.05760,
,,,-00.117400000000,  -0.05920,
,,,-00.117200000000,  -0.06000,
,,,-00.117000000000,  -0.06320,
,,,-00.116800000000,  -0.06480,
,,,-00.116600000000,  -0.06640,
,,,-00.116400000000,  -0.06880,
,,,-00.116200000000,  -0.06960,
,,,-00.116000000000,  -0.07120,
,,,-00.115800000000,  -0.07200,
,,,-00.115600000000,  -0.07520,
,,,-00.115400000000,  -0.07600,
,,,-00.115200000000,  -0.07840,
,,,-00.115000000000,  -0.08080,
,,,-00.114800000000,  -0.08400,
,,,-00.114600000000,  -0.08560,
,,,-00.114400000000,  -0.08720,
,,,-00.114200000000,  -0.08960,
,,,-00.114000000000,  -0.09120,
,,,-00.113800000000,  -0.09280,
,,,-00.113600000000,  -0.09360,
,,,-00.113400000000,  -0.09440,
,,,-00.113200000000,  -0.09680,
,,,-00.113000000000,  -0.09760,
,,,-00.112800000000,  -0.09920,
,,,-00.112600000000,  -0.10160,
,,,-00.112400000000,  -0.10160,
,,,-00.112200000000,  -0.10480,
,,,-00.112000000000,  -0.10560,
,,,-00.111800000000,  -0.10720,
,,,-00.111600000000,  -0.10880,
,,,-00.111400000000,  -0.11040,
,,,-00.111200000000,  -0.11120,
,,,-00.111000000000,  -0.11280,
,,,-00.110800000000,  -0.11600,
,,,-00.110600000000,  -0.11840,
,,,-00.110400000000,  -0.12080,
,,,-00.110200000000,  -0.12320,
,,,-00.110000000000,  -0.12480,
,,,-00.109800000000,  -0.12640,
,,,-00.109600000000,  -0.12800,
,,,-00.109400000000,  -0.12960,
,,,-00.109200000000,  -0.13120,
,,,-00.109000000000,  -0.13200,
,,,-00.108800000000,  -0.13440,
,,,-00.108600000000,  -0.13600,
,,,-00.108400000000,  -0.13680,
,,,-00.108200000000,  -0.13840,
,,,-00.108000000000,  -0.14080,
,,,-00.107800000000,  -0.14320,
,,,-00.107600000000,  -0.14400,
,,,-00.107400000000,  -0.14560,
,,,-00.107200000000,  -0.14560,
,,,-00.107000000000,  -0.14720,
,,,-00.106800000000,  -0.14800,
,,,-00.106600000000,  -0.14880,
,,,-00.106400000000,  -0.14880,
,,,-00.106200000000,  -0.15040,
,,,-00.106000000000,  -0.15120,
,,,-00.105800000000,  -0.15120,
,,,-00.105600000000,  -0.15360,
,,,-00.105400000000,  -0.15440,
,,,-00.105200000000,  -0.15440,
,,,-00.105000000000,  -0.15600,
,,,-00.104800000000,  -0.15680,
