Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-460-DI,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-630-EP,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
795.5,0.000498235,0.001345954,0,0.000302142,0,1.01E-05,5.71E-09,4.92E-08,1.08E-08,0,-5.28E-06,0,4.80E-07,4.90E-07,0,0.002859586
796,0.000493104,0.001310764,0,0.000295243,0,9.44E-06,5.44E-09,4.45E-08,9.87E-09,0,-5.30E-06,1.26E-09,9.63E-07,0,0,0.002997585
796.5,0.000513062,0.001261761,0,0.000289216,0,8.94E-06,5.07E-09,3.85E-08,8.98E-09,0,-4.59E-06,8.14E-09,1.55E-06,0,0,0.002886951
797,0.000515097,0.00122663,0,0.000260528,0,8.76E-06,4.65E-09,3.26E-08,8.64E-09,0,-5.37E-06,8.18E-09,2.20E-06,0,0,0.002341793
797.5,0.000112691,0.001151137,0,0.000241707,0,7.92E-06,4.32E-09,2.86E-08,8.21E-09,0,-4.67E-06,7.90E-09,2.40E-06,0,0,0.002466717
798,0.000107969,0.000242212,0,5.17E-05,0,4.76E-05,3.21E-08,2.02E-07,5.49E-08,0,-8.37E-07,2.75E-09,2.39E-06,0,0,0.002848373
798.5,0.000102607,0.000235228,0,4.91E-05,0,4.64E-05,2.88E-08,1.69E-07,5.16E-08,0,-9.32E-07,0,2.55E-06,0,0,0.002563857
799,9.92E-05,0.000227939,0,4.84E-05,0,3.81E-05,2.53E-08,1.40E-07,4.33E-08,0,-9.48E-07,1.51E-09,2.63E-06,5.21E-08,0,0.002750189
799.5,9.64E-05,0.000220804,0,4.69E-05,0,3.51E-05,2.33E-08,1.21E-07,4.18E-08,0,-9.87E-07,0,2.66E-06,4.86E-07,0,0.00327559
800,0.00042634,0.000210334,0,4.39E-05,0,2.86E-05,2.09E-08,1.01E-07,3.84E-08,0,-1.06E-06,0,2.66E-06,3.06E-07,0,0.002826603
800.5,0.000412389,0.000885883,0,0.000179356,0,2.81E-06,2.50E-09,1.12E-08,4.53E-09,0,-5.21E-06,0,2.71E-06,0,0,0.00128784
801,0.000390009,0.000846529,0,0.000160451,0,2.71E-06,2.36E-09,9.76E-09,4.51E-09,0,-5.92E-06,0,2.84E-06,0,0,0.000243982
801.5,0.000355238,0.000790357,0,0.000151975,0,2.36E-06,2.25E-09,8.98E-09,4.33E-09,0,-5.47E-06,0,2.81E-06,0,0,0.000728833
802,0.000324747,0.000751968,0,0.000143479,0,1.10E-06,2.09E-09,8.17E-09,3.51E-09,0,-5.47E-06,0,2.75E-06,0,0,0.001569163
802.5,6.59E-05,0.000736128,0,0.000134324,0,1.95E-07,1.79E-09,7.04E-09,2.57E-09,0,-5.82E-06,0,2.62E-06,0,0,0.002504431
803,6.26E-05,0.000157324,0,2.90E-05,0,0,1.20E-08,4.81E-08,1.19E-08,0,-1.17E-06,0,2.48E-06,0,0,0.002947099
803.5,5.83E-05,0.00014367,0,2.60E-05,0,0,1.04E-08,4.31E-08,9.26E-09,0,-1.25E-06,0,2.36E-06,0,0,0.00340227
804,5.49E-05,0.000132111,0,2.27E-05,0,0,8.93E-09,3.86E-08,6.75E-09,0,-1.31E-06,0,2.19E-06,0,0,0.003237001
804.5,5.00E-05,0.000121728,0,1.97E-05,0,0,7.91E-09,3.66E-08,6.06E-09,0,-1.46E-06,0,2.07E-06,0,0,0.002663963
805,0.000205211,0.000107474,0,1.75E-05,0,0,6.98E-09,3.45E-08,4.35E-09,0,-1.52E-06,0,1.87E-06,0,0,0.002948288
805.5,0.000185152,0.00045104,0,7.71E-05,0,0,7.32E-10,3.81E-09,1.88E-10,0,-6.27E-06,0,1.64E-06,0,0,0.002166818
806,0.000176836,0.000422548,0,7.31E-05,0,0,5.84E-10,3.24E-09,0,0,-6.24E-06,0,1.43E-06,0,0,0.001678957
806.5,0.000167036,0.000395985,0,6.68E-05,0,0,5.81E-10,3.40E-09,6.91E-11,0,-6.75E-06,0,1.20E-06,0,0,0.001945537
807,0.000168232,0.000369573,0,6.26E-05,0,0,5.77E-10,3.58E-09,1.91E-10,0,-6.25E-06,0,1.06E-06,0,0,0.002457948
807.5,3.62E-05,0.000365172,0,5.75E-05,0,0,4.81E-10,3.13E-09,1.94E-10,0,-6.50E-06,0,1.07E-06,0,0,0.00306051
808,3.68E-05,8.08E-05,0,1.16E-05,0,0,3.07E-09,2.10E-08,1.12E-09,0,-1.54E-06,0,1.14E-06,0,0,0.002314332
808.5,3.71E-05,8.45E-05,0,1.16E-05,0,0,3.70E-09,2.58E-08,2.52E-10,0,-1.51E-06,0,1.16E-06,0,0,0.001804165
809,3.88E-05,8.86E-05,0,1.20E-05,0,0,4.35E-09,3.14E-08,0,0,-1.42E-06,0,1.12E-06,0,0,0.001130283
809.5,4.00E-05,9.66E-05,0,1.37E-05,0,0,4.03E-09,2.94E-08,0,0,-1.49E-06,0,1.10E-06,0,0,0.001900881
810,0.000192403,0.00010449,0,1.51E-05,0,0,3.54E-09,2.63E-08,1.13E-09,0,-1.69E-06,0,9.42E-07,0,0,0.001057289
810.5,0.000203774,0.000518383,0,7.42E-05,0,0,5.78E-10,4.30E-09,2.72E-10,0,-8.56E-06,0,6.26E-07,0,0,0.000425992
811,0.000222975,0.00056503,0,7.92E-05,0,0,7.43E-10,5.56E-09,4.05E-10,0,-9.59E-06,0,3.66E-07,0,0,0.000255748
811.5,0.000237605,0.00062917,0,8.40E-05,1.92E-07,0,7.19E-10,5.35E-09,4.45E-10,0,-1.04E-05,0,1.52E-07,0,0,0.000140527
812,0.000253425,0.000699551,0,9.37E-05,2.48E-08,0,6.55E-10,4.82E-09,4.50E-10,0,-1.02E-05,0,3.12E-08,0,0,0.000139719
812.5,5.85E-05,0.000793333,0,0.0001082,0,0,6.93E-10,5.07E-09,5.25E-10,0,-1.08E-05,0,3.73E-08,0,0,0.000138565
813,6.21E-05,0.000191909,0,2.80E-05,0,5.25E-07,5.85E-09,4.18E-08,5.67E-09,0,-2.51E-06,0,8.29E-08,0,0,0.00050385
813.5,6.62E-05,0.000213229,0,3.11E-05,0,1.67E-05,7.12E-09,5.01E-08,7.21E-09,0,-2.76E-06,0,1.56E-07,0,0,0.000564982
814,7.21E-05,0.000235551,0,3.29E-05,0,2.50E-05,8.37E-09,5.84E-08,6.71E-09,0,-3.17E-06,0,1.48E-07,0,0,0.001176303
814.5,7.78E-05,0.000255611,0,3.53E-05,0,2.95E-05,9.02E-09,6.23E-08,5.61E-09,0,-3.28E-06,0,0,0,0,0.001583249
815,0.000376486,0.000274966,0,3.93E-05,0,4.07E-05,9.73E-09,6.64E-08,6.25E-09,0,-3.13E-06,0,0,0,0,0.00140039
815.5,0.000393743,0.001332988,0,0.00019051,0,4.93E-06,1.25E-09,8.26E-09,5.49E-10,0,-1.34E-05,0,0,0,0,0.000926603
816,0.000408043,0.001436798,0,0.000204918,0,6.44E-06,1.29E-09,8.15E-09,4.40E-10,0,-1.29E-05,0,0,3.05E-07,0,0.000444347
816.5,0.000428818,0.001560634,0,0.000225817,0,8.58E-06,1.57E-09,9.47E-09,4.11E-10,0,-1.23E-05,0,0,1.92E-06,0,0.000374744
817,0.000452998,0.001672546,0,0.000246312,0,1.10E-05,1.88E-09,1.08E-08,5.41E-10,0,-1.14E-05,0,0,3.55E-06,0,0.001158962
817.5,0.000103597,0.001776291,0,0.000257971,0,1.10E-05,2.21E-09,1.23E-08,6.49E-10,0,-1.16E-05,0,1.51E-07,3.40E-06,0,0.000875722
818,0.000104711,0.000417239,0,5.80E-05,0,8.75E-05,2.06E-08,1.12E-07,8.49E-09,0,-2.70E-06,0,5.04E-07,2.63E-06,0,0.000719627
818.5,0.00010973,0.000431618,0,5.71E-05,0,8.18E-05,1.64E-08,8.55E-08,7.90E-09,0,-2.90E-06,1.25E-08,9.57E-07,1.22E-06,0,0.000736934
819,0.000112927,0.000444772,0,6.22E-05,1.05E-05,7.53E-05,1.13E-08,5.62E-08,4.86E-09,0,-2.63E-06,1.50E-08,1.36E-06,0,0,0.00140417
819.5,0.000114382,0.000457006,0,7.01E-05,1.81E-05,7.63E-05,9.80E-09,4.69E-08,4.53E-09,0,-2.16E-06,8.46E-09,1.71E-06,0,0,0.00123584
820,0.00052208,0.000469177,0,7.63E-05,6.09E-06,8.85E-05,8.29E-09,3.86E-08,5.19E-09,0,-1.75E-06,3.24E-09,2.11E-06,0,0,0.000468008
820.5,0.000523461,0.002143677,0,0.000363193,0,1.02E-05,1.35E-09,6.05E-09,9.54E-10,0,-6.12E-06,5.95E-09,2.39E-06,0,0,0.000477048
821,0.000534639,0.002207353,0,0.000365829,0,7.38E-06,1.70E-09,7.37E-09,1.12E-09,0,-5.20E-06,9.65E-09,2.62E-06,0,0,0.000458166
821.5,0.000537337,0.002236171,0,0.000359221,0,5.62E-06,2.08E-09,8.68E-09,1.25E-09,0,-4.88E-06,1.45E-08,2.85E-06,0,0,0.000462671
822,0.000541342,0.002259327,0,0.000362837,0,5.04E-06,2.43E-09,9.83E-09,1.29E-09,0,-4.19E-06,1.45E-08,3.00E-06,0,0,0.000141973
822.5,0.00012265,0.002293094,0,0.000377811,0,7.38E-06,2.73E-09,1.06E-08,1.65E-09,0,-3.00E-06,5.86E-09,2.94E-06,0,0,0.000492595
823,0.000119059,0.000507161,0,8.56E-05,0,7.77E-05,2.49E-08,9.24E-08,1.56E-08,0,-5.80E-07,4.15E-09,2.86E-06,1.04E-06,0,0.000716967
823.5,0.00011924,0.00048779,0,8.70E-05,0,9.20E-05,1.56E-08,5.49E-08,9.85E-09,0,-5.19E-07,3.37E-09,2.91E-06,2.20E-06,0,0.000118475
824,0.00011405,0.000470772,0,8.71E-05,0,9.37E-05,5.63E-09,1.89E-08,2.98E-09,0,-4.73E-07,2.77E-09,2.87E-06,2.30E-06,0,0.000141472
824.5,0.000111169,0.00045756,0,8.71E-05,0,9.71E-05,8.92E-09,2.89E-08,3.99E-09,0,-4.38E-07,0,2.88E-06,2.00E-06,0,1.94E-05
825,0.000478593,0.000454397,0,8.79E-05,0,0.00010976,1.23E-08,3.87E-08,5.77E-09,0,-3.91E-07,0,2.82E-06,1.51E-06,0,0
825.5,0.00045811,0.002062178,0,0.000399293,0,1.32E-05,1.51E-09,4.58E-09,7.42E-10,0,-1.90E-06,0,2.64E-06,2.90E-07,0,0.000338937
826,0.000438589,0.002095667,0,0.00040429,0,9.87E-06,1.46E-09,4.28E-09,5.75E-10,0,-1.92E-06,0,2.51E-06,0,0,0.000251741
826.5,0.000414288,0.00210751,0,0.000397941,0,5.06E-06,7.30E-10,2.04E-09,1.53E-10,0,-1.85E-06,0,2.25E-06,0,0,0.000261779
827,0.00039073,0.002064333,0,0.0003953,0,1.07E-06,1.25E-11,3.35E-11,7.68E-13,0,-9.47E-07,0,1.99E-06,0,0,0.000503758
827.5,8.07E-05,0.001998477,0,0.000374539,0,4.73E-07,1.46E-11,3.78E-11,1.50E-12,0,-6.62E-07,0,1.76E-06,0,0,0.000965989
828,7.38E-05,0.00043201,0,7.60E-05,0,0,1.33E-10,3.32E-10,2.49E-11,0,-3.37E-07,0,1.48E-06,0,0,0.001116318
828.5,7.09E-05,0.000419378,0,7.04E-05,0,0,2.34E-09,5.62E-09,6.15E-10,0,-5.86E-07,0,1.19E-06,0,0,0.001195569
829,6.94E-05,0.000406857,0,6.71E-05,0,0,4.38E-09,1.01E-08,7.28E-10,0,-8.21E-07,0,8.86E-07,0,0,0.00096639
829.5,6.74E-05,0.000390793,0,6.76E-05,0,0,3.53E-09,7.99E-09,3.92E-10,0,-8.62E-07,0,5.43E-07,0,0,0.000122106
830,0.00029153,0.000377055,0,6.84E-05,0,0,2.72E-09,6.04E-09,3.73E-10,0,-7.85E-07,0,2.64E-07,0,0,0
830.5,0.000283629,0.001607065,0,0.000305459,0,0,6.78E-10,1.59E-09,2.37E-10,0,-2.91E-06,0,1.03E-07,0,0,0.000266552
831,0.000265534,0.001506502,0,0.000289323,0,5.11E-08,9.89E-10,2.44E-09,4.51E-10,0,-2.93E-06,0,1.19E-07,0,0,0.000760892
831.5,0.000252339,0.001436976,0,0.000268966,0,0,5.33E-10,1.51E-09,2.51E-10,0,-3.22E-06,0,1.59E-07,0,0,0.000776953
832,0.000237894,0.001347858,0,0.000258619,0,0,1.31E-10,4.23E-10,6.07E-11,0,-3.14E-06,0,2.01E-07,0,0,0.001084924
832.5,4.96E-05,0.001244828,0,0.00024611,0,0,2.46E-10,9.23E-10,1.11E-10,0,-3.70E-06,0,2.76E-07,0,0,0.001984211
833,4.53E-05,0.00026235,0,5.06E-05,0,0,2.79E-09,1.18E-08,1.20E-09,0,-1.06E-06,0,2.86E-07,0,0,0.001627566
833.5,4.12E-05,0.000248704,0,4.70E-05,0,0,4.27E-09,2.05E-08,1.79E-09,0,-1.15E-06,0,2.87E-07,0,0,0.000920034
834,3.82E-05,0.000231424,0,4.50E-05,0,0,5.51E-09,2.95E-08,3.01E-09,0,-1.08E-06,0,2.42E-07,0,0,0.000404971
834.5,3.56E-05,0.000217081,0,4.28E-05,0,0,5.82E-09,3.43E-08,3.86E-09,0,-1.20E-06,0,2.00E-07,0,0,0
835,0.000149928,0.000204453,0,3.93E-05,0,0,5.94E-09,3.88E-08,4.98E-09,0,-1.69E-06,0,1.40E-07,0,0,0
835.5,0.00013312,0.000861445,0,0.000165684,0,2.41E-07,5.01E-10,3.49E-09,4.99E-10,0,-8.61E-06,0,8.80E-08,0,0,0
836,0.000115653,0.000792778,0,0.000158663,0,6.05E-07,2.86E-10,2.12E-09,2.98E-10,0,-8.58E-06,0,7.32E-08,0,0,0
836.5,0.000109836,0.00074589,0,0.000149756,0,4.62E-07,2.34E-10,1.81E-09,2.39E-10,0,-8.61E-06,0,8.36E-08,0,0,0
837,0.000103843,0.000691681,0,0.000136423,0,1.36E-06,1.83E-10,1.47E-09,2.15E-10,0,-8.71E-06,0,1.75E-07,0,0,0
837.5,2.02E-05,0.000631066,0,0.000124928,0,3.09E-06,1.10E-10,9.27E-10,1.65E-10,0,-9.06E-06,0,2.86E-07,6.98E-07,0,0
838,1.83E-05,0.000126811,0,2.56E-05,0,3.01E-05,4.11E-10,3.58E-09,6.46E-10,0,-2.17E-06,0,3.03E-07,2.87E-06,0,0
838.5,1.62E-05,0.000119517,0,2.42E-05,0,3.15E-05,1.39E-09,1.25E-08,2.04E-09,0,-2.44E-06,0,2.37E-07,4.30E-06,0,0
839,1.51E-05,0.000112387,0,2.35E-05,0,3.02E-05,2.29E-09,2.11E-08,2.93E-09,0,-2.59E-06,4.77E-08,1.76E-07,4.25E-06,0,0
839.5,1.43E-05,0.000112135,0,2.36E-05,0,3.31E-05,3.15E-09,2.99E-08,3.82E-09,0,-3.04E-06,6.83E-08,2.42E-07,4.31E-06,0,0
840,7.03E-05,0.000112523,0,2.32E-05,0,3.38E-05,3.99E-09,3.85E-08,4.17E-09,0,-3.61E-06,7.31E-08,4.14E-07,2.81E-06,0,7.23E-05
840.5,7.12E-05,0.000523157,0,0.000106832,0,4.93E-06,2.94E-10,2.89E-09,2.98E-10,0,-1.74E-05,7.04E-08,5.74E-07,1.94E-06,0,0
841,7.47E-05,0.000541677,0,0.000112532,0,5.04E-06,8.48E-11,8.48E-10,7.93E-11,0,-1.75E-05,3.84E-08,8.96E-07,7.38E-07,0,0
841.5,7.79E-05,0.000558852,0,0.000122676,0,4.61E-06,4.60E-11,4.68E-10,3.60E-11,0,-1.71E-05,2.21E-08,1.41E-06,0,0,0
842,9.20E-05,0.000582009,0,0.00013385,6.52E-08,4.67E-06,3.12E-12,3.22E-11,2.22E-12,0,-1.67E-05,0,2.01E-06,0,0,0
842.5,2.35E-05,0.000644385,0,0.000146601,1.25E-06,5.50E-06,2.37E-11,2.43E-10,1.65E-11,0,-1.89E-05,0,2.72E-06,0,0,0
843,2.83E-05,0.000156644,0,3.77E-05,1.66E-05,5.02E-05,3.82E-10,3.89E-09,2.46E-10,0,-4.06E-06,0,3.27E-06,0,0,0
843.5,3.23E-05,0.000173701,0,4.37E-05,2.18E-05,4.92E-05,2.59E-09,2.62E-08,1.04E-09,0,-3.49E-06,0,3.43E-06,0,0,0
844,3.44E-05,0.000190008,0,4.84E-05,2.00E-05,5.09E-05,5.17E-09,5.23E-08,1.40E-09,0,-3.19E-06,1.51E-08,3.59E-06,0,0,0
844.5,3.69E-05,0.000200664,0,5.39E-05,1.28E-05,5.47E-05,5.25E-09,5.33E-08,9.41E-10,0,-2.99E-06,4.06E-09,3.69E-06,0,0,0
845,0.000166613,0.000206735,0,6.16E-05,3.96E-06,6.24E-05,5.29E-09,5.42E-08,5.87E-10,0,-2.69E-06,5.24E-09,3.60E-06,0,0,0
845.5,0.000171745,0.000966825,0,0.00032433,0,8.75E-06,7.02E-10,7.13E-09,2.87E-11,0,-1.03E-05,0,3.48E-06,0,0,0
846,0.000183956,0.001017963,0,0.000367297,4.92E-07,7.80E-06,7.32E-10,7.42E-09,0,0,-8.73E-06,0,3.51E-06,0,0,0
846.5,0.0001932,0.001092432,0,0.000404606,1.75E-06,5.72E-06,9.85E-10,9.83E-09,0,0,-7.90E-06,0,3.82E-06,0,0,0
847,0.0001871,0.001165821,0,0.000442193,2.22E-06,3.58E-06,1.26E-09,1.23E-08,0,0,-7.11E-06,0,4.10E-06,0,0,0
847.5,3.95E-05,0.001251483,0,0.000488768,2.59E-06,3.90E-06,6.94E-10,6.72E-09,0,0,-6.46E-06,0,4.33E-06,0,0,0
848,4.13E-05,0.000303322,0,0.000118353,1.06E-05,4.67E-05,3.59E-10,3.41E-09,0,0,-1.40E-06,0,4.41E-06,0,0,0
848.5,4.53E-05,0.00031792,0,0.000128352,9.29E-06,5.26E-05,2.80E-09,2.63E-08,0,0,-1.28E-06,0,4.29E-06,0,0,0
849,5.01E-05,0.000327975,0,0.000139944,2.33E-05,6.20E-05,5.47E-09,5.09E-08,4.34E-10,0,-9.91E-07,0,4.15E-06,0,0,0
849.5,5.78E-05,0.000334783,0,0.000153923,3.01E-05,6.13E-05,3.19E-09,2.92E-08,4.10E-10,0,-5.84E-07,0,3.97E-06,0,0,0
850,0.000279986,0.000335012,0,0.00016455,4.20E-05,6.53E-05,6.81E-10,6.19E-09,5.99E-11,0,-4.48E-07,0,3.67E-06,0,0,0
850.5,0.00027041,0.001527194,0,0.000781584,3.54E-06,1.08E-05,5.71E-09,7.04E-09,1.53E-11,0,-1.49E-06,0,3.53E-07,0,0,0
851,0.000261802,0.001589708,0,0.000810651,1.83E-06,1.03E-05,1.12E-08,1.38E-08,1.07E-11,0,-1.92E-06,0,3.50E-07,0,0,0
851.5,0.000321569,0.001681327,0,0.000843003,4.07E-06,9.09E-06,1.02E-08,1.27E-08,0,0,-2.41E-06,0,3.51E-07,0,0,0
852,0.000356484,0.001751159,0,0.000882661,4.84E-06,7.14E-06,9.14E-09,1.14E-08,0,0,-2.63E-06,0,3.45E-07,0,0,0
852.5,7.68E-05,0.001829794,0,0.00092465,5.01E-06,4.04E-06,1.01E-08,1.27E-08,0,0,-2.44E-06,0,3.47E-07,0,0,0
853,7.38E-05,0.000420233,0,0.000213421,1.94E-05,1.85E-05,2.00E-08,1.14E-07,0,0,-6.00E-07,0,2.74E-06,0,0,0
853.5,7.18E-05,0.000425388,0,0.000217503,4.93E-08,0,1.34E-08,7.67E-08,0,0,-6.43E-07,0,2.62E-06,0,0,0
854,6.66E-05,0.000426028,0,0.000218254,0,0,6.77E-09,3.83E-08,0,0,-8.01E-07,0,2.54E-06,0,0,0
854.5,7.11E-05,0.000433171,0,0.000222839,0,0,3.53E-09,1.98E-08,0,0,-9.25E-07,0,2.46E-06,0,0,0
855,0.000329308,0.000437338,0,0.000230889,0,0,1.51E-10,8.40E-10,0,0,-9.30E-07,0,2.33E-06,0,0,0
855.5,0.000274477,0.001994541,0,0.001069031,0,0,6.94E-10,8.62E-10,0,0,-4.22E-06,0,2.74E-07,0,0,0
856,0.000217697,0.00204874,0,0.001114956,0,0,1.29E-09,1.64E-09,0,0,-3.25E-06,0,2.55E-07,0,0,0
856.5,0.000198417,0.002010246,0,0.001159496,0,0,6.94E-10,8.86E-10,6.42E-13,0,-1.88E-06,0,1.97E-07,0,0,0
857,0.000208229,0.001943524,0,0.001172923,0,0,9.70E-11,1.26E-10,2.86E-13,0,-1.57E-06,0,1.42E-07,0,0,0
857.5,4.60E-05,0.001880679,0,0.001164819,0,0,2.00E-09,2.60E-09,1.56E-11,0,-2.04E-06,0,1.02E-07,0,0,0
858,4.85E-05,0.000410136,0,0.000257048,1.04E-05,3.22E-06,6.90E-09,3.99E-08,3.17E-09,0,-5.40E-07,0,5.64E-07,0,0,0
858.5,4.83E-05,0.000404789,0,0.000254846,2.17E-06,2.99E-05,8.98E-09,5.16E-08,5.43E-09,0,-6.85E-07,0,4.60E-07,0,0,0
859,4.79E-05,0.000411749,0,0.000257876,0,3.57E-05,1.11E-08,6.26E-08,7.13E-09,0,-7.29E-07,0,3.55E-07,0,0,0
859.5,5.39E-05,0.000418306,0,0.000255447,1.10E-06,5.90E-05,1.42E-08,7.79E-08,1.05E-08,0,-7.69E-07,0,2.31E-07,0,0,0
860,0.000258998,0.000420237,0,0.000254759,1.54E-05,7.39E-05,1.75E-08,9.18E-08,1.37E-08,0,-7.29E-07,0,1.10E-07,0,0,0
860.5,0.000260281,0.001988696,0,0.001143244,2.53E-06,1.06E-05,5.10E-09,5.64E-09,1.07E-10,0,-2.95E-06,0,0,0,0,0
861,0.000235861,0.002051562,0,0.001147827,2.86E-06,1.63E-05,8.46E-11,8.91E-11,2.01E-12,0,-2.44E-06,0,0,0,0,0
861.5,0.000216731,0.002033962,0,0.001153358,3.25E-06,1.64E-05,6.43E-09,6.59E-09,1.49E-10,0,-2.59E-06,0,0,0,0,0
862,0.000221889,0.001975541,0,0.001158859,4.44E-06,1.28E-05,1.25E-08,1.27E-08,2.49E-10,0,-2.82E-06,0,0,0,0,0
862.5,4.30E-05,0.001954759,0,0.001174103,8.49E-06,9.04E-06,9.78E-09,1.01E-08,1.48E-10,0,-3.31E-06,0,0,0,0,0
863,3.90E-05,0.000422208,0,0.000264298,0.000101404,5.62E-05,1.25E-08,6.01E-08,4.29E-09,0,-7.91E-07,0,0,0,0,0
863.5,3.66E-05,0.000422447,0,0.000264448,0.000120105,5.78E-05,1.11E-08,5.51E-08,1.97E-09,0,-7.51E-07,0,0,0,0,0
864,3.32E-05,0.000439352,0,0.000259443,0.000154792,5.47E-05,9.81E-09,4.98E-08,5.97E-10,0,-8.81E-07,0,0,0,0,0
864.5,3.32E-05,0.000453668,0,0.000259833,0.000190404,5.45E-05,1.66E-08,8.73E-08,3.56E-10,0,-9.21E-07,0,0,0,0,0
865,0.000178951,0.000457388,0,0.000260223,0.000221262,2.66E-05,2.36E-08,1.28E-07,0,0,-8.99E-07,0,0,0,0,0
865.5,0.000209161,0.002090364,0,0.001197,2.82E-05,3.02E-07,1.33E-08,1.68E-08,0,0,-3.31E-06,0,0,0,0,0
866,0.000201191,0.002047046,0,0.001207519,2.82E-05,1.62E-06,1.33E-08,1.75E-08,0,0,-2.92E-06,0,0,0,0,0
866.5,0.000217763,0.002035917,0,0.00121687,2.26E-05,8.42E-06,1.41E-08,1.90E-08,0,0,-2.31E-06,0,0,0,0,0
867,0.000230708,0.001962771,0,0.00121843,1.90E-05,1.56E-05,1.49E-08,2.05E-08,0,0,-2.58E-06,0,0,0,0,0
867.5,5.23E-05,0.001923927,0,0.001235642,1.65E-05,1.96E-05,9.72E-09,1.37E-08,3.84E-11,0,-1.97E-06,0,0,0,0,0
868,5.43E-05,0.000434227,0,0.000274941,0.000101911,0.000191835,7.95E-09,5.28E-08,2.63E-09,0,-4.62E-07,1.10E-08,0,0,0,0
868.5,5.39E-05,0.000439325,0,0.000274292,8.77E-05,0.000209113,5.54E-09,3.86E-08,2.46E-09,0,-4.53E-07,0,0,0,0,0
869,5.68E-05,0.00044134,0,0.000273643,8.77E-05,0.00020732,3.33E-09,2.41E-08,1.41E-09,0,-4.09E-07,1.17E-07,1.93E-07,0,0,0
869.5,6.23E-05,0.00044179,0,0.000266874,8.84E-05,0.000211736,1.23E-08,9.16E-08,4.89E-09,0,-4.88E-07,4.80E-07,5.86E-07,0,0,0
870,0.000300133,0.000440695,0,0.000263589,8.00E-05,0.000208194,2.15E-08,1.60E-07,7.73E-09,0,-4.06E-07,3.84E-06,1.01E-06,0,0,0
870.5,0.000320784,0.001943052,0,0.001162597,1.31E-05,2.07E-05,6.29E-09,1.04E-08,2.66E-11,0,-1.34E-06,3.95E-06,1.73E-07,0,0,0
871,0.000339561,0.001896733,0,0.00112426,2.01E-05,1.68E-05,5.82E-10,9.67E-10,3.33E-13,0,-1.70E-06,3.26E-06,2.06E-07,0,0,0
871.5,0.000361198,0.001826545,0,0.001094508,2.43E-05,1.24E-05,5.56E-09,9.23E-09,0,0,-1.63E-06,1.21E-06,2.31E-07,0,0,0
872,0.000365478,0.001757675,0,0.001057858,2.46E-05,8.02E-06,1.02E-08,1.71E-08,0,0,-1.64E-06,5.21E-07,2.40E-07,0,0,0
872.5,8.57E-05,0.001710793,0,0.001005001,2.21E-05,6.48E-06,9.74E-09,1.64E-08,0,0,-1.79E-06,0,2.55E-07,0,0,0
873,8.34E-05,0.000374973,0,0.000210374,0.000144153,4.71E-05,1.68E-08,1.27E-07,0,0,-5.55E-07,0,2.33E-06,0,0,0
873.5,7.16E-05,0.000359464,0,0.000195967,0.000140659,4.63E-05,1.24E-08,9.19E-08,0,0,-8.53E-07,0,2.61E-06,0,0,0
874,5.91E-05,0.000342502,0,0.000181993,0.000164466,4.31E-05,8.23E-09,6.09E-08,0,0,-1.13E-06,0,2.90E-06,0,0,0
874.5,5.00E-05,0.000314363,0,0.000167475,0.000169532,5.94E-05,9.22E-09,6.89E-08,0,0,-1.37E-06,0,3.49E-06,0,0,0
875,0.000211821,0.000283892,0,0.000154495,0.000151428,6.09E-05,9.87E-09,7.46E-08,0,0,-1.53E-06,0,4.10E-06,0,0,0
875.5,0.000183959,0.001153392,0,0.000620118,1.76E-05,7.55E-06,5.39E-09,9.11E-09,0,0,-7.23E-06,0,5.41E-07,0,0,0
876,0.000159299,0.001051035,0,0.000552167,1.82E-05,8.44E-06,5.28E-09,8.81E-09,0,0,-7.62E-06,0,5.29E-07,0,0,0
876.5,0.000132131,0.000949364,0,0.000501632,1.86E-05,7.87E-06,3.46E-09,5.73E-09,0,0,-8.59E-06,0,4.59E-07,0,0,0
877,0.000116499,0.00085531,0,0.000452921,1.85E-05,8.08E-06,1.78E-09,2.91E-09,0,0,-8.69E-06,0,3.82E-07,0,0,0
877.5,2.37E-05,0.000875174,0,0.00046525,1.91E-05,9.05E-06,9.99E-10,1.62E-09,0,0,-8.13E-06,0,3.15E-07,0,0,0
878,2.66E-05,0.000194958,0,0.000103475,0.000146807,8.36E-05,2.42E-10,1.78E-09,0,0,-1.80E-06,0,2.04E-06,0,0,0
878.5,3.02E-05,0.000227326,0,0.000120521,0.0001652,8.44E-05,7.58E-09,5.59E-08,0,0,-1.74E-06,0,1.64E-06,0,0,0
879,3.12E-05,0.000262813,0,0.0001357,0.000185916,8.48E-05,1.74E-08,1.29E-07,0,0,-1.80E-06,0,1.39E-06,0,0,0
879.5,3.30E-05,0.000333984,0,0.000168684,0.000241719,0.000124218,1.66E-08,1.23E-07,0,0,-1.72E-06,0,1.19E-06,0,0,0
880,0.00017778,0.000410631,0,0.00020409,0.000288593,0.000190849,1.32E-08,9.73E-08,1.25E-09,0,-1.56E-06,0,9.87E-07,0,0,0
