16-Jun-2022 SHow Spectra 
Wavelength,UHP-T-670-SR,UHP-T-545-LA21,UHP-T-620-SR,UHP-T-405-EP,UHP-T-450-EP,UHP-T-488-SR,UHP-T-520-EP,UHP-T-650-EP
503,0,0.004514207155413458,0,0.000005945663637446857,0.00032973724727354206,0.5454479198507816,0.03898561123322946,0
503.5,0,0.0039291079746848236,0,0.000007095508405081456,0.0003195061819372423,0.5167095189381996,0.05013757485079831,0
504,0,0.0033121877979612148,0,0.000007190381458683062,0.00030707635043405654,0.4887072792390801,0.06248659315979176,0
504.5,0,0.0031866070980788664,0,0.000007098412057033237,0.00029324723986407956,0.45541991871752574,0.0799395698568463,0
505,0,0.0030510989151897217,0,0.000006758872609429006,0.00027963728348869016,0.42326685013489157,0.09897751692914412,0
505.5,0,0.003163898367159861,0,0.000007154074294251022,0.00027026038154805024,0.3878923492348944,0.1234835372886583,0
506,0,0.003275004986215458,0,0.000007941683040659534,0.00025865088206726414,0.3559310360210793,0.14984814944552244,0
506.5,0,0.003519249422772764,0,0.000009851808610838652,0.00024745652447556504,0.3221375262094082,0.1791877719242321,0
507,0,0.003764684417889104,0,0.000011077385666813561,0.0002382566529238709,0.2898834760828957,0.21012616380480464,0
507.5,0,0.004327095436212651,0,0.000011622990103693078,0.00022362095069645342,0.26557181903350047,0.23761952686211507,0
508,0,0.004891639037836133,0,0.000011264201181958766,0.00021323189536284548,0.24069847694354096,0.26661398022840305,0
508.5,0,0.00625196992485545,0,0.00000949563817921103,0.00020671440134769655,0.22380556887585476,0.28983924611817374,0
509,0,0.007630139064214311,0,0.000006944366024387917,0.00019879017178082016,0.2061154975276918,0.31352901700057584,0
509.5,0,0.009639186349495699,0,0.0000051700504620612514,0.00019169802529372235,0.19347305898877126,0.33224318785096096,0
510,0,0.011657056219538416,0,0.000004413105380272953,0.0001849171971556912,0.1812524826414249,0.3514239848734378,0
510.5,0,0.01242279440744601,0,0.00000414236846380851,0.00017509698926128917,0.16740986593250926,0.3753790959461381,0
511,0,0.013183430970288063,0,0.0000037311257166814573,0.00016739442078817402,0.15536505304036552,0.39955695502689,0
511.5,0,0.01152085357767055,0,0.0000028898700154670292,0.00015774077318546817,0.13768355211569264,0.4370556711941957,0
512,0,0.00983162146294669,0,0.0000012912585824865615,0.00014836335611809925,0.12091437558352107,0.47551356067166817,0
512.5,0,0.007559546718726312,0,4.901724635677543e-7,0.0001356619260419923,0.09966635894749362,0.5309583085752533,0
513,0,0.0052739487083003295,0,5.262414082827158e-7,0.00012294106936157906,0.07880970064388296,0.5887812559001493,0
513.5,0,0.004053954041534191,0,0.0000031985157200448684,0.00011386818234072187,0.05880000238370872,0.6503234173951195,0
514,0,0.0028260565905491018,0,0.000005347849175612328,0.00010463786829599296,0.040073040299848116,0.7133173553629587,0
514.5,0,0.002275571661854447,1.8022717187459623e-11,0.000010065235065050359,0.00009512735293867328,0.028565785753341504,0.7586963778184715,0
515,0,0.001723817776437858,0,0.000013864280281988992,0.00008576882453744136,0.01789645901983181,0.8044361688986971,0
515.5,0,0.0014623456374370477,0,0.000015524154012262134,0.00008294357772005987,0.013186148857244137,0.8317823333460044,0
516,0,0.0011991394671944287,0,0.000014437417286377213,0.00008056777832945764,0.008823554174146767,0.8595856996152811,0
516.5,0,0.0010829273234735084,0,0.000015150841111633689,0.00007738426259540952,0.0077360065516925,0.8752393332542551,0
517,0,0.0009657235439112673,0,0.000014932692597446156,0.00007487732700352758,0.0067190871002484834,0.8909728803159785,0
517.5,0,0.000886013551114015,0,0.000017810588724219183,0.00007302645247793402,0.006618818398536096,0.9016046101689132,0
518,0,0.0008054714962971031,0,0.000019401327614150204,0.00007240499584984345,0.0065123773168500165,0.910367129913033,0
518.5,0,0.0007698111146347086,0,0.000021681134159599697,0.0000721466556696651,0.0062265420996060585,0.9178267105981525,0
519,0,0.0007350090425397278,0,0.00002252444429341298,0.00007146444092383784,0.005942337847189345,0.9225024161805364,0
519.5,0,0.0006926545073442374,0,0.000022287616700257777,0.00006959931283437448,0.005531066373640994,0.9276627856556585,0
520,0,0.0006511097200271577,0,0.00002161222266730582,0.00006787213903054348,0.005142470658844998,0.9309738226414446,0
520.5,0,0.0006757567006378837,0,0.00001895076599508548,0.00006465455385434514,0.0046853067960276685,0.9332103736665335,0
521,0,0.000701007856818854,0,0.000018002215115465654,0.00006055254075346754,0.004248728350820497,0.934514128496845,0
521.5,0,0.0007136522319122426,0,0.000017161875204886097,0.00005596674398536294,0.004012837047119023,0.9320265101099833,0
522,0,0.0007269764523211408,0,0.0000172152003596608,0.000052509306614577425,0.003796936859492372,0.9285916215174985,0
522.5,0,0.0007823908524790897,0,0.00001624244340669283,0.000049928106045257055,0.0036557363584447428,0.921900168051527,0
523,0,0.0008368276486986515,0,0.000014863071952539031,0.00004678156713844636,0.0035207005591249237,0.914255915030535,0
523.5,0,0.0008885345299490268,0,0.000012924509772384028,0.00004138626318220825,0.003388567203938022,0.9062413823932592,0
524,0,0.0009400978374351046,0,0.00001115330760834647,0.000037136541284360566,0.0032707139354333768,0.8972565279226629,0
524.5,0,0.0010531632903573742,0,0.000009571613635247745,0.00003674189099834108,0.00309330434833294,0.8870153724462083,0
525,0,0.0011667973194369025,0,0.000007085981590566658,0.00003616316159869742,0.0029272579930780785,0.8777138116853286,0
525.5,0,0.0013237686875669137,0,0.000005896703859197155,0.00003434622502639201,0.0027420684743779695,0.8692259264106263,0
526,0,0.0014800743090053019,0,0.000005203960942154657,0.00003243125917129796,0.00256266806033646,0.8607180639028517,0
526.5,0,0.0017544849997880867,0,0.000004274731404355291,0.00002974836576219711,0.002379348003744969,0.8516644054399007,0
527,0,0.002029700633129856,0,0.000004527884667837789,0.00002743217313561445,0.002202693739706894,0.8435267545499335,0
527.5,0,0.0024200696769687852,0,0.000004710312996044833,0.000026110298365477645,0.002050848375428243,0.8344013917823477,0
528,0,0.0028123952691922255,0,0.0000033494206576771774,0.000023856422328582618,0.0019105303315171854,0.8252674117626404,0
528.5,0,0.003367831515980642,0,0.0000027938209231439656,0.000022133645567855303,0.0017714770102265282,0.8162610297230058,0
529,0,0.003927170488837215,0,0.000002073516024957739,0.000020006545285694508,0.0016376969990731355,0.8081925797437463,0
529.5,0,0.004684713221982538,0,0.0000025009560035876067,0.000017252339362544014,0.0015819259913657665,0.7981104776579383,0
530,0,0.005444008131234159,0,0.0000037099300424039316,0.00001485403025156616,0.001531337445745336,0.7880420786461212,0
530.5,0,0.006274528289104217,0,0.000005526984187137014,0.000012447232707862372,0.0015460649412329917,0.7764327661520638,0
531,0,0.007106294003331957,0,0.000007133428471564457,0.000010723973943723658,0.0015561465547659467,0.7639101681492774,0
531.5,0,0.007851593047556919,0,0.000006853129489538193,0.000009377412431667022,0.0015675608458809733,0.7514197888819997,0
532,0,0.00860635402779198,0,0.00000676854440392321,0.000008990081702471566,0.0015739060008434934,0.7389644506846397,0
532.5,0,0.009016704058843994,0,0.000006652296528847069,0.000008574231529688094,0.0015943720159022304,0.7255849016201232,0
533,0,0.009436917858392449,0,0.000006441083188601743,0.000008216948636253803,0.0016094864933867941,0.7122439123371926,0
533.5,0,0.00956882557832021,0,0.000008287357552244506,0.000008063920447133001,0.0015686520992768036,0.6981898146810968,0
534,0,0.009710698307617466,0,0.00001051285985170323,0.00000694056270467825,0.0015270531136016383,0.6841702307602436,2.4059155918807453e-13
534.5,0,0.009685561296008265,0,0.000012258291260669437,0.000005798972754254492,0.0014595554735965335,0.6709064236351412,1.6738788862853835e-13
535,0,0.00966035530593257,0,0.000012381915353148255,0.00000527787064160572,0.001386149312935245,0.6567109482530761,6.163305614898994e-14
535.5,0,0.009692358860192188,0,0.000010938826539365768,0.000005204980255512829,0.0013043743289688026,0.6435823675883722,0
536,0,0.009714480547853734,0,0.000008669289220607442,0.000005413167837134945,0.0012251308096634236,0.6295169912434933,1.6842694890622171e-13
536.5,0,0.009890436400879396,0,0.000006226628336425205,0.000005209921538903198,0.0011191053711470153,0.6162595899820498,3.2783415587956703e-13
537,0,0.01006667079705706,0,0.000006031055198974976,0.0000040822359156782,0.0010176020793102817,0.6029658036982042,2.904231506561296e-13
537.5,0,0.010468670257709136,0,0.000007071800146592153,0.0000030580654707678962,0.0009295274803895843,0.5896895659238065,2.939056349170569e-13
538,0,0.010881395122426639,0,0.000008009903122405815,0.000002796238355136574,0.0008450073206894873,0.5773162591254057,1.3909191888413891e-12
538.5,0,0.01159089409280654,9.590170934923242e-10,0.000008379852595937577,0.0000032367139474334913,0.0007856843789265229,0.5642915181334848,1.8394856817645346e-12
539,0,0.012311991944966124,1.1627009347153503e-9,0.000006494471329717724,0.0000040708166704091,0.0007285248317087863,0.5522010187186336,0
539.5,0,0.013423099351253314,4.3459209856863394e-9,0.000004727937076804382,0.00000516392707515047,0.000710128422738544,0.539169414006853,0
540,0,0.014545742698715065,1.4285322141095193e-8,0.000004480563907971509,0.000005654792140073314,0.0006963313115127234,0.5261730984979308,0
540.5,0,0.016386028754107093,5.883759511309962e-8,0.0000038135032724400976,0.00000588173425850569,0.0006918634442306713,0.5125461600313712,0
541,0,0.018192740148239767,1.790773635081661e-7,0.000002092215411782312,0.000006196385936093673,0.0006863650222556194,0.4989880350361002,0
541.5,0,0.021123968800878454,3.5098426365001514e-7,6.424089007051291e-7,0.0000063149309643710415,0.0006835867166619083,0.48583144342442075,0
542,0,0.02399400250955887,3.225605408979361e-7,2.9767738671975184e-7,0.000006175385582284562,0.0006794881414057661,0.4727666407555542,0
542.5,0,0.028809564130357772,2.7947821280073914e-7,7.264084848170118e-7,0.000007027020680204643,0.0006773052618576954,0.45880301761724773,0
543,0,0.03361239073377313,2.8321089314693794e-7,2.0179356695057942e-7,0.000008691252027483308,0.000679446242132967,0.44589627205626753,2.4698293868878387e-10
543.5,0,0.041470316679752296,3.3165820364781375e-7,0,0.000009977446308339874,0.0006673895381593966,0.43112639923481016,3.8159886459530966e-10
544,0,0.04943190936720111,3.534101629832069e-7,0,0.000009408207967997606,0.0006487689515490661,0.4165498400919996,3.291206446806573e-10
544.5,0,0.06333115950979692,2.966063672726971e-7,0,0.00000918131016083757,0.0006185407505092598,0.3997064877068944,3.4711593206015784e-10
545,0,0.07735407023145909,2.8229233470270983e-7,0,0.000008802007409407606,0.0005890807635991773,0.3831820951822447,1.9263670998483496e-10
545.5,0,0.0991226185264875,2.1140133333805587e-7,0,0.000009169091187720762,0.000552347310935772,0.36350452947366346,9.589857486416996e-11
546,0,0.12083456414929455,2.140465745411117e-7,0,0.000010193496930079278,0.0005196757005997953,0.34517443487398447,0
546.5,0,0.15331760242171455,1.7318705198514948e-7,0,0.000010671733782257509,0.00047863393664257514,0.32279548227482263,0
547,0,0.1857628864591617,1.298027415095788e-7,0.000001233411515790053,0.000009910464114418536,0.000440138287925548,0.30114169784976946,0
547.5,0,0.22529615317681354,1.7203008368860422e-7,0.000002619590873174817,0.000009222333630712779,0.0003941529320825378,0.27806677943571556,0
548,0,0.26469686239131673,2.124361723075087e-7,0.0000025732041240197205,0.000009344936064562111,0.0003517297093711341,0.2551059411036105,0
548.5,0,0.3057903000597394,2.1503350108448996e-7,0.0000023115772995225837,0.000007510694401379945,0.0003103789407001652,0.23284394415774398,0
549,0,0.3464407045371473,1.9751262248851292e-7,0.000002598567416702597,0.0000055070586738919965,0.00027181948089674253,0.21142071480188707,0
549.5,0,0.38011190002753836,2.0602521328886844e-7,0.0000034456817944482233,0.000004135329503375254,0.00024575048665090586,0.19240854665682958,0
550,0,0.41295346454053755,2.2998567923309103e-7,0.000003836686235461427,0.00000311771642754943,0.0002204828150719842,0.17472900675970632,0
550.5,0,0.43753598947216804,2.7215221140069723e-7,0.000004315444113524137,0.000002016196577327574,0.0002028284059078504,0.16028741796730162,0
551,0,0.46175849173252137,3.2797550759854155e-7,0.000004997263333902341,0.0000016098345161343992,0.00018582155505663438,0.14642959441864617,0
551.5,0,0.4925164880500653,3.6163455716107735e-7,0.000005458887439717552,8.180054768905402e-7,0.00016600246513900492,0.13077585931125307,0
552,0,0.5227386104687345,4.3916039380631493e-7,0.000005330337705348887,0,0.00014735325180318916,0.1158700949301642,0
552.5,0,0.5708708961109539,5.850877634614253e-7,0.000004349230381418384,0,0.00012397020975769837,0.096225429751219,0
553,0,0.618187813419396,7.817930041058861e-7,0.0000032339433936750758,0,0.00010148055327358627,0.0780128629447585,0
553.5,0,0.6777196814240367,0.0000010125396557130465,0.0000023246490859482875,0,0.000076267031263493,0.057148006565943286,0
554,0,0.7353941305244082,0.0000011590974027886789,0.0000018720360474408601,0,0.00005136189776388918,0.03757689329493657,0
554.5,0,0.7724012770931171,0.000001303657935671354,0.000001142303114942685,0,0.00003438076895469515,0.024545568394124057,0
555,0,0.8095530652011637,0.0000013226719933264044,8.728071565789452e-7,0,0.000017806391839818945,0.012383238932027096,0
555.5,0,0.8137778471165552,0.0000013859338343615745,5.674052567906289e-7,0,0.000013170320559267559,0.008985476368358752,0
556,0,0.816812303227412,0.0000015058313897239835,6.990218837068102e-7,0,0.000008686539963326006,0.005800418690194824,0
556.5,0,0.8049207853516417,0.0000016194224171046533,7.789284267546849e-7,0,0.000009902272630386661,0.006586975240400258,0
557,0,0.7931079002061285,0.000001948325608217349,8.278254455780827e-7,0,0.000010996578428666113,0.0073314891978631435,0
557.5,0,0.7770440329154371,0.0000021545523499736156,7.618316415119674e-7,0,0.000012833492292617003,0.00874618333390691,0
558,0,0.7611463348552908,0.0000024390843033985167,8.289392846017906e-7,0,0.000014443208568102414,0.010096782854073515,0
558.5,0,0.7480684721470159,0.000002776778715707573,9.732297413664727e-7,0,0.000015256269959237572,0.01092223889499589,0
559,0,0.7341751018721433,0.0000031127202354233696,9.265239657744289e-7,0,0.000015895217970388185,0.01172539086405392,0
559.5,0,0.7237830949985513,0.000003898702502938176,7.545457188723446e-7,0,0.000015610073044903674,0.011920614279924456,0
560,0,0.712532554654061,0.000004988560260442349,6.330594686696145e-7,0,0.000015217674082318606,0.012147791182436321,0
560.5,0,0.7043435759703945,0.000006390341694076268,6.960545732591915e-7,0,0.000014010153122003742,0.01164033805348325,1.9714381791892345e-9
561,0,0.6970728472300537,0.000008395923672992244,8.454642214874247e-7,5.821152902418938e-9,0.000012980783319111475,0.011209348026781002,3.4939043057668987e-9
561.5,0,0.6911708067297047,0.000010251114652975159,9.894534241729277e-7,7.064313019815102e-8,0.000011667062867501866,0.010300222435706777,6.286159348247544e-9
562,0,0.6861346455274472,0.000012974982581362762,0.0000011089667969766598,1.354699750686384e-7,0.000010412903017316511,0.009490958855740673,9.224391640475917e-9
562.5,0,0.6820526628573306,0.000015998244612003587,0.000001219687296158212,9.613517069369738e-8,0.000009331627922026301,0.008407666536233194,1.2002267424828268e-8
563,0,0.6769522541711899,0.00002091961594207446,0.0000013473852735599926,0,0.000008288266058360657,0.007429908017387982,1.3792152305435238e-8
563.5,0,0.6725634798481046,0.00002598671938576762,0.0000014043358019339123,0,0.00000749049898000337,0.006400469719402661,1.4733755317957531e-8
564,0,0.669037280947256,0.000033033942584857884,0.0000013932722988428621,0,0.000006664203994808744,0.005471841873773531,1.6089482337231786e-8
564.5,0,0.6628136895808436,0.00004171776887465328,0.0000013193818100596344,0,0.0000060345064749176085,0.004832665208141989,1.9233698244625307e-8
565,0,0.6565492602635911,0.00005132295927417687,0.0000011794129277531814,0,0.0000054072706538184465,0.004189287954631301,2.1784797736709537e-8
565.5,0,0.6498065195829452,0.00006199737142935427,9.81892405583761e-7,0,0.000004940687828913599,0.003696985748171582,3.1149400451841995e-8
566,0,0.6430339248189979,0.00007328201410091246,8.329659500474821e-7,0,0.000004447284505397686,0.0031964000945233486,3.862304994909032e-8
566.5,0,0.6350927127936782,0.00008398337561196625,7.152152628276592e-7,0,0.000004324654240226243,0.002944124367000847,4.8298550935707275e-8
567,0,0.6281062800434724,0.00009571054451427532,5.818782104083316e-7,0,0.000004177445963949432,0.0027273885949215147,5.936943020709329e-8
567.5,0,0.6208911557242492,0.00010989040461969445,4.694222895240951e-7,0,0.00000400260205003624,0.002561449708322733,6.988586732571904e-8
568,0,0.6136861336041982,0.00012520538209186296,4.1657749984418344e-7,0,0.000003831248441436254,0.002424524178341968,8.463117386828517e-8
568.5,0,0.6062946530044132,0.00014325278102918752,3.213008127291586e-7,0,0.000003775521026093471,0.002361187128226983,1.0247603155237895e-7
569,0,0.5989192585391245,0.00016266866161141724,1.8981872913619494e-7,0,0.0000037316220871759717,0.002303707109038901,1.1884777212218669e-7
569.5,0,0.5915897483517807,0.00018021162114505724,8.106224934342561e-8,0,0.000003708498988105092,0.002256414436655474,1.3680870303756427e-7
570,0,0.5842760365665485,0.00019494185103954105,7.372481364107451e-8,0,0.00000368389325606963,0.002209217310893374,1.6769847195458846e-7
570.5,0,0.5779775513400734,0.0002114686273849954,9.380305085949774e-8,0,0.0000036331543517906243,0.0021625033216342467,2.1491468889837664e-7
571,0,0.5707498985427586,0.00023003313050470373,1.0749562796933367e-7,0,0.0000035561360229187793,0.002118704769204198,2.5598297308000187e-7
571.5,0,0.5647532862457015,0.00025173850117570396,1.6308134724494506e-7,0,0.0000033347698733991043,0.0020209684052213545,3.214406920032991e-7
572,0,0.5578224954147979,0.0002797609850042577,2.0652790085032564e-7,0,0.000003132824683231897,0.0019299018320085802,4.0050065486180336e-7
572.5,0,0.5517018156435212,0.0003098934245354534,1.9874745235496202e-7,0,0.000002950192742257221,0.001827994022025871,4.97764324957654e-7
573,0,0.5455900882523957,0.00034316570925977275,1.8242865740103818e-7,0,0.0000027943390806907185,0.0017310084769089358,6.164528782861628e-7
573.5,0,0.5395375828891993,0.00037762103617151454,1.5847322034986476e-7,0,0.0000026774862972155275,0.0016048400811369667,7.734859580480306e-7
574,0,0.5334916653766488,0.0004232351306978062,1.5332567400697567e-7,0,0.0000025510245204990013,0.0014854507768474823,9.814654861808979e-7
574.5,0,0.5266561113706401,0.0004719947610164348,1.4785955490249725e-7,0,0.00000249603779379953,0.001384793811712714,0.0000012810959088694703
575,0,0.5198444078043261,0.0005446919508428873,1.0987447038777651e-7,0,0.000002437221779322379,0.0012897142997992939,0.0000015888353162695343
575.5,0,0.5125273563835925,0.0006257329985510485,4.2785658925473367e-8,0,0.000002327513590363645,0.0011750679734030336,0.0000017703766366052628
576,0,0.5052437796901919,0.000735603561026767,0,0,0.000002203706963163696,0.0010649853387093035,0.00000187210363180372
576.5,0,0.4976938103018019,0.0008583543963534711,0,0,0.000002119038238801252,0.0009756653201742763,0.0000019990883902176727
577,0,0.4892805993798155,0.0010269998612714042,0,0,0.000002036418893453768,0.0008914386335762947,0.0000021257987771410206
577.5,0,0.48021335249809527,0.0012111987515480952,0,0,0.0000019862271449662913,0.0008221300624111727,0.000002312536792460768
578,0,0.47033842415511296,0.001466740743473519,4.075357444473642e-8,0,0.0000019291153198012407,0.0007554752016880687,0.000002537063898628708
578.5,0,0.4596009566080792,0.0017476955408272077,6.765399033507564e-8,0,0.0000018887224150062154,0.0007124114809355056,0.0000026956809036354256
579,0,0.44812608549801614,0.002128520144425737,7.548190864191027e-8,0,0.0000018399075043065089,0.0006692187314149274,0.0000027506345008078778
579.5,0,0.43595077935703075,0.0025485893135364325,7.726190134665193e-8,0,0.000001810455791391859,0.0006451901896973335,0.000002980052113568935
580,0,0.42394521107046274,0.003114906023585393,8.175429287294078e-8,0,0.0000017883058524355112,0.0006212162601891899,0.000003140326196459909
580.5,0,0.4094212094796351,0.0037262359587701675,8.74534636149939e-8,0,0.0000018190167183690746,0.0006146153839561551,0.0000036838679244877073
581,0,0.3959270958157333,0.004534552316172322,1.1476245089813775e-7,0,0.0000018487124865652123,0.0006056760506188999,0.000004260259238940555
581.5,0,0.38031189266195037,0.005431486132647267,1.468765603203374e-7,0,0.0000019415130045735507,0.0006143383692677276,0.0000051976874514189515
582,0,0.364908358315885,0.006485450365423472,1.737246890310419e-7,0,0.0000020427857868049617,0.0006209979287798082,0.000006216700641057952
582.5,0,0.34792267470077937,0.007616149453618177,1.9027728145311423e-7,0,0.000002174236529665644,0.0006516707349692087,0.000007575615497494827
583,5.898138461862631e-7,0.3312043625048538,0.008989366421158669,1.8501589378422898e-7,0,0.0000023006756721274858,0.0006793376286848772,0.00000866342487897229
583.5,5.198447156489499e-7,0.3128582095320031,0.010518013598397283,1.768191845743248e-7,0,0.000002301499609900657,0.0006753805588836086,0.000009985292799642207
584,0.000006762315207974085,0.29417583099312494,0.012184494610483688,2.06948766921563e-7,0,0.000002299732914509949,0.0006740627053909235,0.0000117582179550307
584.5,0.000007701935041434594,0.27687726176540584,0.014009427392830157,2.1543722463118364e-7,0,0.0000023464465245338327,0.0006703788855502584,0.00001431145040776235
585,0.000010802947004709464,0.25988011119698884,0.015972742143862087,2.6856887859044447e-7,0,0.000002392854239171235,0.000666142644324529,0.000017190376175181604
585.5,0.000008631222593830867,0.24213931678152062,0.018093203982445228,3.0252055930551796e-7,0,0.0000022985740583073226,0.0006617109664180496,0.000021260172208059403
586,0.000003946917346531999,0.22529388286646884,0.020762607266332264,3.608830382577005e-7,0,0.000002181383628769475,0.0006568910167029382,0.000025593852358597176
586.5,0.0000020532591675879117,0.20529707466971112,0.023661481406432032,4.0496315914019827e-7,0,0.0000021618433844385484,0.0006484718040941338,0.00003170382020050549
587,0,0.18570333849638732,0.027590361218210256,4.0645915460088263e-7,0,0.0000021214794433729914,0.0006397896251845815,0.00003913856925036726
587.5,5.582465872830991e-7,0.159148236750866,0.03185449062177816,3.959092895133749e-7,0,0.0000020973292324463685,0.0006046181073476985,0.000049806946384682546
588,0,0.13281573909820868,0.03709742438049126,4.036549617275041e-7,0,0.0000020900213413156296,0.0005684583482301607,0.00006280751987562551
588.5,0,0.10265329190659547,0.042724005539307636,4.1220386412024923e-7,0,0.0000020325515765248004,0.0005367343807831189,0.00008025672145879434
589,8.849307582810647e-7,0.0731572896023354,0.04768820631639731,4.2072647683297396e-7,0,0.0000019462790148111787,0.0005059560471560437,0.00010118842641665278
589.5,0.000007172799283131782,0.05197401905985501,0.05296959015429796,3.8368652677888985e-7,0,0.0000019360049197205094,0.0004884308010153682,0.00012156322594871659
590,0.00000460101960688557,0.031218540521742926,0.056617827643734034,3.7917210194552644e-7,0,0.0000019245617100639344,0.00047115179273205275,0.00014347390918561435
590.5,0.0000042397457021228,0.02380488868754818,0.060649363856959654,3.4318418605157967e-7,0,0.000001932988281917398,0.0004587183834667146,0.00015549203243599686
591,0.0000034056844903775206,0.016577026523377558,0.06371823820168353,3.2252480470743314e-7,0,0.000001940501374448401,0.0004479800917451141,0.0001683633591819091
591.5,0.000009703700456095573,0.016332489243766467,0.06690673462752167,3.1756757390125395e-7,0,0.0000019971281621687813,0.0004436811116879525,0.00016751139091772117
592,0.000013502170900237835,0.01604610757763558,0.07020079264525243,3.362997350044064e-7,0,0.000002075525106848597,0.00044252272692875557,0.00016898638957391603
592.5,0.000014515381056589036,0.016208841976729223,0.07376029021106288,3.5519763840229614e-7,0,0.0000021483883614912487,0.0004423115211717945,0.00016335772413105572
593,0.000017673126122361844,0.01631544317046586,0.0777289228205111,3.473470707270886e-7,0,0.0000022335784780714038,0.0004414566021427579,0.0001569160281712306
593.5,0.000020917038345097473,0.015332535683430572,0.08186451258437369,3.608991807525753e-7,1.1317970265904748e-8,0.000002330075995272977,0.00044682355160968805,0.00014758305850845558
594,0.00003218063199878297,0.014333450239458154,0.08632128648950314,3.9447089721092934e-7,2.69259258241173e-8,0.000002426843682040261,0.0004489950056914043,0.0001367443642439552
594.5,0.00004720443005971267,0.012826464970465573,0.09091500541586502,4.2763026215696566e-7,0,0.0000025050043852999745,0.00044710491261130037,0.00012635835867023712
595,0.00006180503240561623,0.011364032905345907,0.095626695485611,4.2831512193722115e-7,0,0.000002556127621305101,0.0004442607076362978,0.000112574573041127
595.5,0.00007264332821899661,0.01007967663522963,0.10045281759773243,4.674610064142494e-7,0,0.000002460130015510377,0.00043801398418676774,0.00010646853336496774
596,0.00007961984713627794,0.008808193295969597,0.10521885287627739,5.155854347476028e-7,0,0.0000023481723040327142,0.00042887357087511885,0.00009862258329817679
596.5,0.00009003212632611844,0.008165667611689704,0.11023471795595373,5.156952729599575e-7,0,0.000002383391481880802,0.000418966536500854,0.00009353221142913677
597,0.00015882643740213552,0.007541114458207893,0.11547380243297656,5.05954150203257e-7,0,0.000002418957728111026,0.00040893519270792815,0.0000872382025669408
597.5,0.00018577929481729166,0.007205571103617441,0.12088644690019974,4.5026074287023424e-7,0,0.0000025330874396290755,0.00039877418815399847,0.00008135829751410007
598,0.00021073646237689393,0.006899976546054488,0.12653691692011226,4.0612957661937145e-7,0,0.0000026342159587934825,0.00038377607357937833,0.00007398784152903136
598.5,0.00019948290635811303,0.007012334508205507,0.13244482586534,3.871882184154126e-7,0,0.000002649790596977409,0.00036695929730013707,0.00007165268625764606
599,0.00018655520892355763,0.007139083963067464,0.13873592623067024,3.0476829862750516e-7,0,0.0000026922095890884927,0.0003528220923807557,0.00006935807820509456
599.5,0.00019556716991468647,0.006923626333691107,0.14516545704251638,2.220136729100882e-7,0,0.000002583080371640224,0.00034084535796503895,0.0000655548617986304
600,0.0001697679663325406,0.006734082935469372,0.15230611081571072,1.524578002021965e-7,0,0.0000024729635972106214,0.0003290011154344383,0.00006155055561169438
600.5,0.00016444120727057257,0.006582893408001692,0.15966389624305172,1.1136992734909434e-7,0,0.0000020951591607222755,0.00027996134403358587,0.00006317066354543971
601,0.00015813383425080478,0.006454998182683566,0.1677976544042045,6.025945610365441e-8,0,0.0000017364364607369124,0.00023693040877970412,0.00006501416540108883
601.5,0.00015468007529215392,0.005879429647175903,0.17625039408542442,4.544357633118843e-8,0,0.0000013318435240742444,0.00018483313946553406,0.00007090401299485481
602,0.0001412322796295631,0.005337944196290129,0.18391377858848343,4.122514965777479e-8,0,9.502633195032547e-7,0.00013524877053350617,0.000077091434886369
602.5,0.00013829748544752369,0.005262868634879772,0.19179740065640644,2.987961195072426e-8,0,8.683451672787773e-7,0.0001293838522619455,0.00007687564649156255
603,0.00014614350291482965,0.005186902343212317,0.19955477631711682,3.56229763480126e-8,0,7.832441304295164e-7,0.00012463028772798212,0.00007635215336950883
603.5,0.00017336471808947196,0.0049282210204155,0.20756347702062125,5.6812509527783125e-8,0,8.413989518317463e-7,0.0001409677716602809,0.00008098676010960417
604,0.00017480008105728748,0.004676146321179516,0.21546442709572083,9.043316257611591e-8,0,8.817006444373233e-7,0.0001562987202800857,0.00008602156091398501
604.5,0.00017052998543361418,0.00467228967438019,0.22373748577881483,1.633440971987343e-7,0,0.0000010091396956933258,0.00017325469805497625,0.00009137740472169237
605,0.00017191754812289858,0.004664331600836096,0.23240401476289083,1.8891364952944304e-7,0,0.00000114915280371103,0.00018902049525389172,0.00009719705196384741
605.5,0.00018977009600257624,0.004899952314034077,0.24138062943509567,2.1187238222607967e-7,0,0.0000012100706821823277,0.00019045353258332316,0.00010074662339535155
606,0.00020720889321356636,0.005120567535544458,0.25106289484629274,2.512474266141943e-7,0,0.0000012786310824920588,0.00019107524708845335,0.00010361823405552637
606.5,0.00021240340401335305,0.00514374512760782,0.2610853100519096,3.110581727413913e-7,0,0.0000013129549080243699,0.0001842234934623832,0.00010720165938190924
607,0.00022991963807743914,0.005139212555954736,0.2717575635122571,3.426848183507269e-7,0,0.000001347747450237953,0.00017829200562395663,0.00011078540385072671
607.5,0.00026959547911269453,0.004875920480823711,0.28276763353545015,3.2814078143160373e-7,0,0.0000013903950865556824,0.00017097820827568672,0.00012061187189854078
608,0.00031116519090326484,0.004641905719360725,0.29442679730885474,2.925990526217564e-7,0,0.0000014326203550618797,0.00016372630728139735,0.00013084248033040668
