Wavelength,UHP-T-405-EP,UHP-T-435-SR,UHP-T-488-SR,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-630-SR,UHP-T-670-SR,UHP-T-730-SR
563.5,0.000810171,0.001915709,0.011377246,0.853791994,0.028684211,0.004820009,0,0
564,0.000926766,0.001957854,0.011107784,0.848239492,0.030493421,0.004943997,0,0
564.5,0.000980717,0.001984674,0.010838323,0.842590644,0.032401316,0.004994913,0,0
565,0.001000799,0.001996169,0.010568862,0.837250747,0.034539474,0.005085824,0,0
565.5,0.000995404,0.002007663,0.010299401,0.831263345,0.036513158,0.005204266,0,0
566,0.000932461,0.002011494,0.010149701,0.826612398,0.038815789,0.005487577,0,0
566.5,0.000830253,0.001977011,0.00997006,0.820669131,0.041118421,0.005726004,0,0
567,0.000749925,0.001938697,0.009820359,0.814787763,0.04375,0.006002454,0,0
567.5,0.000624937,0.001915709,0.009640719,0.809692766,0.046381579,0.006265754,0,0
568,0.000516735,0.001923372,0.009461078,0.804195164,0.049342105,0.006559643,0,0
568.5,0.000456789,0.001911877,0.009281437,0.798074278,0.052631579,0.006854675,0,0
569,0.000350984,0.001934866,0.009161677,0.79274084,0.055921053,0.007148279,0,0
569.5,0.000202917,0.00194636,0.009071856,0.785406757,0.059210526,0.007500488,0,0
570,8.48E-05,0.001977011,0.008982036,0.779338619,0.062828947,0.007871852,0,0
570.5,0.000075532,0.002003831,0.008892216,0.772693486,0.066776316,0.008199475,0,0
571,9.41E-05,0.002049808,0.008832335,0.766040279,0.071052632,0.008455913,0,0
571.5,0.000111799,0.00210728,0.008712575,0.76028755,0.075657895,0.008641738,0,0
572,0.000175942,0.00216092,0.008562874,0.754760883,0.080263158,0.008932196,0,0
572.5,0.000230493,0.002199234,0.008443114,0.747966119,0.085197368,0.009287265,0,0
573,0.000229593,0.002222222,0.008353293,0.74198087,0.090789474,0.009705513,0,0
573.5,0.000223898,0.002272031,0.008323353,0.735990777,0.096710526,0.010123762,0,0
574,0.000207114,0.002329502,0.008293413,0.729072216,0.102960526,0.01058861,0,0
574.5,0.000210111,0.002348659,0.008233533,0.722459916,0.109539474,0.011119783,0,0
575,0.000212808,0.002386973,0.008203593,0.715810476,0.116776316,0.011680116,0,0
575.5,0.000175642,0.00245977,0.008173653,0.709364493,0.124342105,0.012245023,0,0
576,7.64E-05,0.002524904,0.008113772,0.703906721,0.132236842,0.012902271,0,0
576.5,0,0.002532567,0.008023952,0.698910222,0.140789474,0.013642139,0,0
577,0,0.00259387,0.007934132,0.692356051,0.15,0.014409453,0,0
577.5,0,0.002639847,0.007874251,0.685263639,0.159539474,0.015109012,0,0
578,0,0.002639847,0.007784431,0.677520492,0.170065789,0.015804854,0,0
578.5,0.000105205,0.002651341,0.007694611,0.670808079,0.180921053,0.016503841,0,0
579,0.000181037,0.002662835,0.007634731,0.665430505,0.192763158,0.017275728,0,0
579.5,0.000205615,0.002670498,0.00754491,0.660450691,0.205263158,0.018045043,0,0
580,0.000214307,0.002643678,0.00742515,0.655275496,0.21875,0.018835799,0,0
580.5,0.000237686,0.002609195,0.007335329,0.649814495,0.232894737,0.019685733,0,0
581,0.000267959,0.002563218,0.007215569,0.644111285,0.248026316,0.020702623,0,0
581.5,0.000335998,0.002478927,0.007095808,0.638306347,0.264144737,0.021816428,0,0
582,0.000411829,0.002463602,0.007035928,0.631998691,0.280921053,0.022999131,0,0
582.5,0.000458287,0.002471264,0.007005988,0.625286277,0.299013158,0.024299047,0,0
583,0.000475072,0.002494253,0.006916168,0.618100211,0.318092105,0.02567415,0,0
583.5,0.000450195,0.002471264,0.006826347,0.610062108,0.338815789,0.027089849,0.000069,0
584,0.000419622,0.00235249,0.006706587,0.604135527,0.358552632,0.028523273,0.000069,0
584.5,0.000493955,0.002275862,0.006586826,0.598583025,0.381578947,0.030022164,0.001037,0
585,0.000517634,0.002287356,0.006526946,0.592182253,0.404605263,0.031578518,0.001313,0
585.5,0.000646218,0.002340996,0.006467066,0.586699184,0.430921053,0.033310976,0.002073,0
586,0.000729244,0.002295019,0.006437126,0.580183228,0.457236842,0.035086317,0.001797,0
586.5,0.000872515,0.002306513,0.006347305,0.572828154,0.483552632,0.036924553,0.000898,0
587,0.000982216,0.002302682,0.006317365,0.567739616,0.513157895,0.038851413,0.000484,0
587.5,0.001070636,0.002275862,0.006227545,0.56000831,0.542763158,0.040844026,0,0
588,0.001136877,0.002283525,0.006167665,0.555163058,0.572368421,0.042773745,0.000138,0
588.5,0.001165651,0.002360153,0.006167665,0.549307525,0.605263158,0.044792088,0,0
589,0.001198621,0.002448276,0.006167665,0.543469754,0.638157895,0.046927643,0,0
589.5,0.00121121,0.002490421,0.006077844,0.537612069,0.671052632,0.049168976,0.000207,0
590,0.001094015,0.002501916,0.005988024,0.531425517,0.703947368,0.051458909,0.001589,0
590.5,0.001016385,0.002582375,0.005898204,0.524977919,0.736842105,0.053917513,0.000968,0
591,0.000867419,0.002643678,0.005808383,0.51896199,0.769736842,0.056293212,0.000829,0
591.5,0.000802378,0.002670498,0.005718563,0.512672096,0.802631579,0.058737522,0.000622,0
592,0.0007781,0.002716475,0.005658683,0.506589964,0.835526316,0.061301904,0.001589,0
592.5,0.000768208,0.002743295,0.005658683,0.501117659,0.865131579,0.064032098,0.002004,0
593,0.000758317,0.002766284,0.005628743,0.496226656,0.894736842,0.066850917,0.001866,0
593.5,0.000687881,0.002716475,0.005628743,0.490647241,0.921052632,0.06985842,0.002004,0
594,0.000664802,0.002662835,0.005658683,0.483746981,0.944078947,0.072983134,0.002073,0
594.5,0.000692377,0.002704981,0.005688623,0.47745009,0.963815789,0.076153591,0.002833,0
595,0.000716055,0.002735632,0.005688623,0.471361499,0.976973684,0.079378365,0.003525,0
595.5,0.000705265,0.002704981,0.005628743,0.465857976,0.990131579,0.082585987,0.004008,0
596,0.000757118,0.002659004,0.005598802,0.461275924,0.996710526,0.085827914,0.004077,0
596.5,0.000819762,0.002628352,0.005538922,0.455905347,1,0.089269961,0.003939,0
597,0.000805075,0.002524904,0.005568862,0.450341003,0.996710526,0.092857808,0.004008,0
597.5,0.000786792,0.002444444,0.005598802,0.444763203,0.990131579,0.096431361,0.006427,0
598,0.000697472,0.002398467,0.005628743,0.437758524,0.976973684,0.099919149,0.007187,0
598.5,0.00062194,0.002383142,0.005628743,0.432505284,0.963815789,0.103509855,0.007809,0
599,0.000586572,0.002302682,0.005598802,0.426728335,0.940789474,0.107189186,0.007464,0
599.5,0.00046698,0.002226054,0.005628743,0.421293707,0.917763158,0.111142965,0.007049,0
600,0.00034409,0.002195402,0.005688623,0.415977493,0.891447368,0.115336887,0.007809,0
600.5,0.000283245,0.002153257,0.005748503,0.410649975,0.858552632,0.119842423,0.007187,0
601,0.000253572,0.002068966,0.005808383,0.405461863,0.825657895,0.124711032,0.007464,0
601.5,0.000182835,0.001977011,0.005868263,0.400704343,0.789473684,0.129845513,0.00774,0
602,0.000196623,0.001931034,0.005958084,0.396347814,0.75,0.135303043,0.008224,0
602.5,0.000179538,0.001885057,0.006017964,0.390406701,0.710526316,0.141029305,0.008224,0
603,0.000130982,0.001854406,0.006017964,0.384855275,0.667763158,0.147112922,0.008569,0
603.5,0.00013338,0.001785441,0.005988024,0.380234469,0.628289474,0.153545318,0.009675,0
604,0.000185233,0.001831418,0.005958084,0.3759759,0.585526316,0.160223574,0.011956,0
604.5,0.000259566,0.001873563,0.005928144,0.370959486,0.546052632,0.167110526,0.012578,0
605,0.000419023,0.001900383,0.005898204,0.365157239,0.503289474,0.174106114,0.01244,0
605.5,0.000456789,0.001900383,0.005928144,0.360575187,0.467105263,0.181210337,0.012716,0
606,0.000483765,0.001846743,0.005928144,0.355184157,0.427631579,0.188374597,0.013753,0
606.5,0.000567989,0.001850575,0.005958084,0.350870149,0.394736842,0.19557888,0.01472,0
607,0.000696273,0.001938697,0.005988024,0.344170115,0.361842105,0.202820328,0.014305,0
607.5,0.000764911,0.002022989,0.006017964,0.33934693,0.332236842,0.209967435,0.01472,0
608,0.000730442,0.002049808,0.006017964,0.335295045,0.302631579,0.217160283,0.015895,0
608.5,0.000664802,0.002072797,0.006017964,0.330915372,0.276644737,0.224578979,0.017001,0
609,0.000541313,0.002099617,0.006017964,0.328162803,0.252302632,0.232292136,0.017277,0
609.5,0.000368968,0.002126437,0.006047904,0.322806221,0.230592105,0.240451273,0.017968,0
610,0.000202318,0.002153257,0.006017964,0.319891103,0.210197368,0.249302249,0.020041,0
610.5,3.60E-06,0.002168582,0.006017964,0.314269705,0.191776316,0.259019455,0.021838,0
611,0,0.002183908,0.006017964,0.310144082,0.175,0.269577161,0.023981,0
611.5,0,0.002245211,0.006017964,0.306362933,0.159539474,0.281043978,0.02481,0
612,0,0.002329502,0.005988024,0.302503201,0.145394737,0.293294119,0.026123,0
612.5,0,0.002386973,0.005928144,0.299348028,0.132565789,0.306216087,0.026952,0
613,0,0.002494253,0.005838323,0.29464218,0.120723684,0.319795589,0.028127,0
613.5,1.05E-05,0.00259387,0.005748503,0.29044497,0.110197368,0.333746741,0.029026,0
614,0.00021161,0.002636015,0.005748503,0.286403312,0.100657895,0.347840835,0.029233,0
614.5,0.000370467,0.002570881,0.005748503,0.282744344,0.091776316,0.362077871,0.029924,0
615,0.000518833,0.002547893,0.005718563,0.279381409,0.083552632,0.376171965,0.029993,0
615.5,0.000672595,0.00251341,0.005718563,0.276306434,0.076315789,0.389808644,0.030961,0
616,0.000743631,0.002490421,0.005718563,0.272883216,0.069736842,0.403273792,0.032066,0
616.5,0.000814067,0.002544061,0.005808383,0.267942156,0.063815789,0.416710352,0.033587,0
617,0.000868019,0.002532567,0.005808383,0.264028062,0.058223684,0.430432796,0.034692,0
617.5,0.000709761,0.002448276,0.005718563,0.259175812,0.053289474,0.44452689,0.035522,0
618,0.00053322,0.002409962,0.005628743,0.255090018,0.048684211,0.459278518,0.037388,0
618.5,0.000497552,0.00240613,0.005538922,0.250707653,0.044736842,0.474916387,0.038977,0
619,0.000497852,0.002371648,0.005449102,0.246928658,0.040789474,0.491754969,0.04112,0
619.5,0.000493656,0.002298851,0.005389222,0.243786402,0.0375,0.509937208,0.042916,0
620,0.000550904,0.002214559,0.005299401,0.240106981,0.034539474,0.529577456,0.046026,0
620.5,0.000608452,0.002164751,0.005239521,0.236839853,0.031809211,0.550961599,0.048929,0
621,0.000707963,0.002103448,0.005149701,0.233354737,0.029309211,0.573746574,0.051693,0
621.5,0.000796983,0.00205364,0.00505988,0.231148484,0.027039474,0.597760852,0.053214,0
622,0.00079998,0.001992337,0.00497006,0.227933566,0.024967105,0.622689959,0.053905,0
622.5,0.000887201,0.001965517,0.00494012,0.224658903,0.023059211,0.648305188,0.055287,0
623,0.001007993,0.001888889,0.00494012,0.221158716,0.021315789,0.67460654,0.058051,0
623.5,0.001047257,0.001773946,0.00497006,0.21707077,0.019638158,0.700993656,0.060124,0
624,0.000934858,0.001712644,0.00502994,0.213711064,0.018157895,0.727009124,0.062198,0
624.5,0.000843141,0.001724138,0.005,0.209106944,0.016875,0.752338469,0.064271,0
625,0.000731941,0.001716475,0.00497006,0.205537862,0.015690789,0.776867338,0.066344,0
625.5,0.000589869,0.001704981,0.00494012,0.200579041,0.014638158,0.800052551,0.070491,0
626,0.000437306,0.001712644,0.004850299,0.196573445,0.013684211,0.821922697,0.073255,0
626.5,0.000394445,0.001724138,0.004790419,0.193031276,0.012796053,0.842534952,0.07671,0
627,0.000385153,0.001701149,0.004670659,0.189198456,0.011940789,0.861746374,0.080166,0
627.5,0.000425617,0.001678161,0.004640719,0.185478667,0.011151316,0.879728493,0.084312,0
628,0.000464282,0.001712644,0.004640719,0.181306754,0.010460526,0.896595665,0.087768,0
628.5,0.000462484,0.001754789,0.004670659,0.177847474,0.009868421,0.91283389,0.091223,0
629,0.000418423,0.001766284,0.004700599,0.174018422,0.009309211,0.928357405,0.09537,0
629.5,0.000510141,0.001789272,0.004730539,0.169981608,0.008782895,0.943051856,0.098825,0
630,0.000612049,0.001896552,0.004730539,0.166033066,0.008355263,0.956745712,0.102972,0
630.5,0.000746328,0.001954023,0.004730539,0.16275033,0.007927632,0.969038735,0.106427,0
631,0.000915975,0.001961686,0.004760479,0.159911642,0.007467105,0.979816572,0.111265,0
631.5,0.000945349,0.001984674,0.004790419,0.15600616,0.007072368,0.988821926,0.11472,0
632,0.000934559,0.002019157,0.004820359,0.153630899,0.006677632,0.995368675,0.118176,0
632.5,0.000907583,0.002042146,0.004820359,0.149014937,0.006315789,0.999313878,0.122322,0
633,0.000879408,0.002057471,0.004850299,0.145835542,0.005921053,1,0.126469,0
633.5,0.000841043,0.002068966,0.004820359,0.142310059,0.005592105,0.996455035,0.131997,0.000325927
634,0.000803577,0.002022989,0.004820359,0.139223242,0.005230263,0.988821926,0.137526,0.000518609
634.5,0.00084464,0.002003831,0.004790419,0.137012144,0.004934211,0.976471726,0.143055,0.001092083
635,0.000783794,0.002015326,0.004790419,0.134623965,0.004671053,0.95914714,0.151348,0.001401681
635.5,0.000630333,0.002049808,0.004760479,0.132715898,0.004407895,0.937048287,0.157567,0.001807946
636,0.000462484,0.002114943,0.004760479,0.129891743,0.004177632,0.909832106,0.164478,0.002139751
636.5,0.000269757,0.002145594,0.004790419,0.127941155,0.003914474,0.878299072,0.170698,0.002530994
637,0.0001106,0.00216092,0.004790419,0.125439945,0.003618421,0.84293519,0.176918,0.002872597
637.5,3.54E-05,0.002199234,0.004790419,0.123597544,0.003388158,0.804197873,0.183138,0.003207014
638,0,0.002203065,0.004790419,0.122396188,0.003161184,0.763259247,0.189357,0.002979062
638.5,0,0.002264368,0.004790419,0.120917638,0.002973684,0.720519551,0.196959,0.002766132
639,5.16E-05,0.002321839,0.004820359,0.119097842,0.002776316,0.676750672,0.20387,0.002485273
639.5,5.93E-05,0.002360153,0.004820359,0.117271588,0.002575658,0.63283885,0.212854,0.002617211
640,0,0.002367816,0.004820359,0.115317232,0.002361842,0.589927623,0.220456,0.002054187
640.5,0,0.002375479,0.004790419,0.113061998,0.002180921,0.548560171,0.22944,0.001608732
641,0,0.002390805,0.004790419,0.111038209,0.002042763,0.509251086,0.238424,0.001691031
641.5,3.00E-07,0.002429119,0.004790419,0.109600027,0.001957237,0.472400605,0.246717,0.0025323
642,4.41E-05,0.002440613,0.004760479,0.108949831,0.001835526,0.43780861,0.25501,0.003816412
642.5,0.000041063,0.002440613,0.004760479,0.108722693,0.001690789,0.405646631,0.263303,0.004378783
643,0.000116295,0.00240613,0.004730539,0.107273746,0.001546053,0.375771727,0.272979,0.005097259
643.5,0.000225997,0.002402299,0.004730539,0.106125138,0.001444079,0.347898012,0.281272,0.005480664
644,0.000225097,0.002402299,0.004700599,0.105218739,0.001348684,0.321996898,0.290256,0.005912402
644.5,0.000120791,0.002402299,0.004730539,0.104690185,0.00125,0.297782502,0.299931,0.006778492
645,0.000169348,0.002371648,0.004730539,0.103605628,0.001121711,0.274886032,0.311679,0.007165816
645.5,0.000264961,0.002321839,0.004730539,0.102819257,0.000947368,0.253464724,0.323428,0.007317349
646,0.000398042,0.002291188,0.004700599,0.102609342,0.000789474,0.233235554,0.333794,0.00678633
646.5,0.000625237,0.002275862,0.004670659,0.101282038,0.000677632,0.214127051,0.342778,0.006568828
647,0.000719652,0.002264368,0.004730539,0.101369772,0.000608553,0.19634505,0.353144,0.007017548
647.5,0.000796083,0.002233716,0.004730539,0.098494484,0.000532895,0.179718021,0.364202,0.007820935
648,0.000815566,0.002241379,0.004700599,0.097244686,0.000476974,0.164386049,0.377332,0.008617137
648.5,0.000773304,0.002195402,0.004640719,0.0959486,0.000375,0.150217625,0.389772,0.009375455
649,0.00076611,0.002176245,0.004610778,0.095509933,0.000300987,0.137152715,0.402903,0.009616471
649.5,0.0007781,0.002206897,0.004610778,0.095142852,0.000266447,0.125294236,0.415342,0.010297717
650,0.000832051,0.002176245,0.004580838,0.093693905,0.000200987,0.114496387,0.427091,0.011043625
650.5,0.000857828,0.002126437,0.004610778,0.093908664,0.000131908,0.104713428,0.438839,0.012238254
651,0.00081107,0.002137931,0.004610778,0.091671192,0.000119408,0.095896758,0.45197,0.012835242
651.5,0.000730442,0.00210728,0.004550898,0.092009208,7.83E-05,0.088009211,0.465791,0.013281351
652,0.000682186,0.00205364,0.004520958,0.089978422,4.90E-05,0.081042212,0.478922,0.013327725
652.5,0.000713358,0.002019157,0.004520958,0.088632279,4.01E-05,0.074887124,0.492053,0.013469461
653,0.000811669,0.00210728,0.004520958,0.08752081,0.000127961,0.069246627,0.505874,0.014095188
653.5,0.000784094,0.002203065,0.004491018,0.086149908,0.000203289,0.064040675,0.519696,0.015131099
654,0.000690878,0.002268199,0.004431138,0.085671411,0.000252303,0.05938362,0.534209,0.016530167
654.5,0.000731042,0.002275862,0.004371257,0.083321447,0.000271053,0.055052474,0.548721,0.017774437
655,0.000723848,0.002214559,0.004341317,0.081408536,0.000269079,0.051124424,0.563234,0.018362933
655.5,0.000713358,0.002218391,0.004311377,0.078977297,0.000361842,0.047513706,0.577056,0.019117986
656,0.000700769,0.002195402,0.004341317,0.078349169,0.000440789,0.044166001,0.59226,0.018850191
656.5,0.000654611,0.002130268,0.004341317,0.077908888,0.000457237,0.041026992,0.608846,0.01994358
657,0.000618343,0.00210728,0.004341317,0.076949741,0.000493421,0.038070949,0.624741,0.019788781
657.5,0.000631831,0.002149425,0.004371257,0.075490567,0.000565789,0.035220683,0.641327,0.020545793
658,0.000542811,0.002172414,0.004431138,0.072963522,0.000641447,0.032621995,0.656531,0.020566694
658.5,0.000511639,0.00216092,0.004491018,0.071227692,0.000684211,0.03026974,0.673117,0.02068361
659,0.000591368,0.002057471,0.004580838,0.06993645,0.000648026,0.028017257,0.689012,0.021508551
659.5,0.000635728,0.001969349,0.004580838,0.06925073,0.000625,0.025933161,0.702833,0.022641783
660,0.000605155,0.001954023,0.004610778,0.066969123,0.000641447,0.02383277,0.723566,0.024594078
660.5,0.000539514,0.001938697,0.004640719,0.065014228,0.000654605,0.021853593,0.737388,0.025057821
661,0.000449595,0.001908046,0.004640719,0.064128282,0.000644737,0.020061956,0.751209,0.025217192
661.5,0.000381856,0.001934866,0.004610778,0.063692307,0.000664474,0.018594512,0.765031,0.026448398
662,0.000313218,0.001950192,0.004670659,0.065328023,0.000648026,0.017329475,0.785764,0.02768287
662.5,0.00027785,0.00202682,0.004730539,0.063982957,0.000664474,0.016213954,0.799585,0.029825234
663,0.000231991,0.001957854,0.004790419,0.063037266,0.000559211,0.015144747,0.813407,0.030423528
663.5,0.000234988,0.001862069,0.004850299,0.060739512,0.000434211,0.014057529,0.827229,0.031989152
664,0.000282046,0.001842912,0.00488024,0.059369687,0.000381579,0.013123545,0.84105,0.032563933
664.5,0.000282046,0.001873563,0.00494012,0.058435299,0.000368421,0.012309919,0.854872,0.033565227
665,0.000331801,0.001965517,0.00491018,0.057669919,0.000378289,0.011650956,0.868694,0.034774226
665.5,0.000261065,0.002019157,0.00497006,0.057778106,0.000326974,0.011126644,0.882516,0.03607336
666,0.000303627,0.002057471,0.005,0.055493269,0.000282566,0.010569455,0.896337,0.037098168
666.5,0.000265261,0.002065134,0.005,0.055141797,0.000236184,0.01000998,0.910159,0.038583453
667,0.000267959,0.001961686,0.00494012,0.052827896,0.0001125,0.009379605,0.923981,0.039638306
667.5,0.000252073,0.001896552,0.00491018,0.052931238,3.24E-05,0.008812125,0.937802,0.041644813
668,0.000178939,0.001869732,0.00488024,0.05248988,-2.81E-05,0.008284097,0.944713,0.043069354
668.5,0.00015586,0.001881226,0.004820359,0.05143977,-6.71E-05,0.007881858,0.951624,0.044742097
669,5.10E-06,0.001969349,0.004760479,0.050779347,-4.70E-05,0.007403573,0.958535,0.046364545
669.5,0,0.001988506,0.004670659,0.049273347,-7.47E-05,0.006916712,0.972357,0.048056882
670,0,0.001992337,0.004580838,0.048485899,-0.000102961,0.0064147,0.979267,0.050000033
670.5,0,0.00197318,0.004520958,0.046595594,-0.000134539,0.005969292,0.986178,0.051687144
671,0,0.001969349,0.004520958,0.045166562,-0.000140789,0.005555903,0.993089,0.052733506
671.5,0,0.001965517,0.004550898,0.044146593,-0.000135526,0.005187684,1,0.054655755
672,0,0.001984674,0.004520958,0.04340382,-0.000111184,0.004903601,1,0.056700145
672.5,0,0.001977011,0.004431138,0.042918326,-0.000132895,0.004677095,1,0.059926755
673,0.000105505,0.002,0.004371257,0.042582463,-0.000164474,0.004439325,1,0.061971145
673.5,0.000184634,0.002003831,0.004311377,0.042025921,-0.000207566,0.004137517,1,0.064524999
674,0.000306624,0.002038314,0.004311377,0.041571106,-0.000222039,0.003913784,0.993089,0.066301594
674.5,0.000523629,0.002007663,0.004311377,0.041299294,-0.000292105,0.003786223,0.986178,0.068875043
675,0.000754121,0.001977011,0.004371257,0.040597427,-0.000328947,0.003719469,0.979267,0.070971686
675.5,0.000874313,0.001931034,0.004371257,0.041171193,-0.000371711,0.003625355,0.965446,0.073571262
676,0.000868618,0.001888889,0.004341317,0.041177113,-0.000440789,0.003476353,0.951624,0.076177369
676.5,0.000796683,0.001961686,0.004371257,0.040294397,-0.000417763,0.003292872,0.937802,0.078678971
677,0.000713658,0.002099617,0.004371257,0.039920857,-0.000321053,0.003114109,0.91707,0.082127655
677.5,0.000590169,0.002176245,0.004341317,0.038741569,-0.000281908,0.002818733,0.896337,0.085360796
678,0.000502348,0.002191571,0.004281437,0.037576814,-0.000259211,0.002670959,0.875605,0.08918178
678.5,0.000468778,0.002103448,0.004251497,0.036342087,-0.000286842,0.002603271,0.847961,0.092401858
679,0.000378859,0.002061303,0.004221557,0.035278521,-0.000259868,0.002542474,0.820318,0.095811352
679.5,0.000271256,0.00210728,0.004281437,0.03458096,-0.000197039,0.002457355,0.792674,0.099122872
680,0.000190928,0.002111111,0.004311377,0.034774189,-0.000211842,0.002287866,0.765031,0.102983046
680.5,0.00021161,0.002130268,0.004311377,0.034851696,-0.000254934,0.002118625,0.730477,0.107391874
681,0.000183435,0.002149425,0.004281437,0.033557762,-0.000310855,0.002061185,0.702833,0.111408807
681.5,0.000248476,0.002157088,0.004221557,0.034183737,-0.000335526,0.002029921,0.670352,0.114681137
682,0.000319812,0.002126437,0.004191617,0.031710516,-0.000342105,0.001964254,0.63718,0.11759423
682.5,0.000438505,0.002153257,0.004221557,0.031689525,-0.000267763,0.002002648,0.604008,0.121389088
683,0.000448097,0.0021341,0.004251497,0.031352047,-0.000226645,0.001948616,0.571527,0.126144091
683.5,0.00041153,0.002072797,0.004311377,0.031038252,-0.00025,0.001873171,0.539046,0.13076193
684,0.000382755,0.002045977,0.004311377,0.030629727,-0.000260197,0.00182863,0.507947,0.135027064
684.5,0.000392347,0.002099617,0.004311377,0.030035508,-0.00020625,0.001770081,0.478231,0.138514937
685,0.000276051,0.002122605,0.004281437,0.029733016,-0.000159539,0.001833919,0.448514,0.143087055
685.5,0.000123189,0.002111111,0.004281437,0.029371856,-0.000119079,0.001754472,0.418798,0.147802869
686,8.87E-05,0.002084291,0.004281437,0.02935517,-9.57E-05,0.00157851,0.391154,0.153250221
686.5,0.000100709,0.002015326,0.004281437,0.02767747,-0.000143092,0.00143877,0.366966,0.158135856
687,8.69E-05,0.00191954,0.004341317,0.026957303,-0.000240132,0.001348831,0.34416,0.16404042
687.5,0.000059946,0.0018659,0.004431138,0.026760845,-0.000321053,0.001258806,0.321355,0.169448583
688,0,0.001957854,0.004520958,0.026941156,-0.000300658,0.001234877,0.299931,0.175451121
688.5,0,0.002030651,0.004640719,0.027179597,-0.000296053,0.001211863,0.278507,0.181486317
689,0,0.002003831,0.004670659,0.026513253,-0.000351974,0.001139363,0.259848,0.187848093
689.5,0,0.00194636,0.004700599,0.026449203,-0.000427632,0.001011773,0.239806,0.194340501
690,0,0.001908046,0.004700599,0.025306515,-0.000470395,0.000776119,0.22322,0.200362634
690.5,0,0.00189272,0.004730539,0.025268838,-0.0005,0.000660307,0.207326,0.207109775
691,0,0.001885057,0.004790419,0.023705246,-0.000555921,0.000700445,0.194195,0.21396142
691.5,0,0.001911877,0.004790419,0.022440378,-0.000608553,0.000681319,0.180373,0.221283341
692,0,0.001961686,0.004790419,0.021786414,-0.000638158,0.000588093,0.169316,0.228546478
692.5,0,0.001980843,0.004700599,0.02129769,-0.000671053,0.00052434,0.157567,0.236554217
693,0.000117794,0.002091954,0.004730539,0.022070605,-0.000608553,0.000441891,0.145819,0.24441826
693.5,0.000273953,0.002145594,0.004760479,0.0225744,-0.000578947,0.000397351,0.134762,0.252380277
694,0.000258367,0.002061303,0.004730539,0.022843521,-0.000657895,0.000377596,0.125086,0.259937336
694.5,0.000258068,0.001988506,0.004730539,0.021986102,-0.000743421,0.000382999,0.118176,0.268317376
695,0.000323409,0.002011494,0.004760479,0.021309532,-0.000736842,0.000505358,0.110574,0.276912958
695.5,0.000342592,0.002042146,0.004760479,0.01985574,-0.000700658,0.000623971,0.104354,0.287023871
696,0.000309322,0.00205364,0.004730539,0.018756651,-0.000661184,0.000628745,0.096752,0.296605725
696.5,0.000324608,0.002095785,0.004670659,0.019159794,-0.000585526,0.00064201,0.090532,0.306507627
697,0.000392347,0.002088123,0.004580838,0.019033307,-0.000529605,0.00071654,0.085003,0.31559961
697.5,0.000282945,0.002038314,0.004550898,0.020866559,-0.000493421,0.00072586,0.080166,0.326082825
698,0.000183135,0.001965517,0.004520958,0.020248119,-0.000480263,0.000620769,0.075328,0.335899816
698.5,0.000210111,0.001911877,0.004491018,0.020731998,-0.000460526,0.000469851,0.071182,0.346311182
699,0.00037736,0.001885057,0.004461078,0.019829367,-0.000427632,0.000379769,0.066344,0.356611512
699.5,0.000438805,0.001881226,0.004401198,0.018240477,-0.000388158,0.000329224,0.062889,0.367858923
700,0.000510441,0.001885057,0.004461078,0.017168837,-0.000342105,0.000227993,0.059433,0.380353869
700.5,0.000663603,0.001854406,0.004491018,0.017244191,-0.000332237,0.000184081,0.055978,0.392162997
701,0.000808972,0.001831418,0.004520958,0.01881209,-0.000325329,0.000150947,0.051762,0.404749386
701.5,0.000874912,0.001743295,0.004550898,0.020761601,-0.000381579,4.26E-06,0.047685,0.416199276
702,0.000916875,0.00167433,0.004610778,0.020596361,-0.000417763,0,0.044229,0.429242877
702.5,0.000982216,0.00162069,0.004610778,0.018603252,-0.000434211,0,0.042087,0.442730626
703,0.001030472,0.001586207,0.004520958,0.016950849,-0.000421053,0,0.040359,0.45640126
703.5,0.000968128,0.001632184,0.004491018,0.016015923,-0.000345395,0,0.037595,0.4704246
704,0.000879708,0.001655172,0.004461078,0.016616601,-0.000309539,0.000096343,0.034969,0.485329705
704.5,0.000753222,0.001609195,0.004401198,0.018185038,-0.000375,0.000190885,0.032412,0.500398101
705,0.000571885,0.001547893,0.004401198,0.016959461,-0.000486842,0.000284741,0.030753,0.515649381
705.5,0.00051134,0.00159387,0.004461078,0.018697444,-0.000493421,0.000344834,0.028196,0.529894796
706,0.000424418,0.001597701,0.004550898,0.017399743,-0.000516447,0.000442091,0.027367,0.544734585
706.5,0.000475672,0.001524904,0.004640719,0.018525207,-0.000605263,0.000572197,0.026745,0.559051847
707,0.000462184,0.00145977,0.004670659,0.017545068,-0.000713816,0.000611964,0.026261,0.573160098
707.5,0.000503846,0.001501916,0.004640719,0.016838895,-0.000779605,0.000588721,0.023981,0.586438836
708,0.000518233,0.001578544,0.004670659,0.016803909,-0.000822368,0.000519166,0.021285,0.599613068
708.5,0.000549705,0.001639847,0.004700599,0.01611496,-0.000851974,0.000447866,0.019558,0.613740914
709,0.000704965,0.001655172,0.004760479,0.017209744,-0.000865132,0.000342947,0.018798,0.628136555
709.5,0.000908782,0.001601533,0.004760479,0.016801218,-0.000875,0.000309384,0.017692,0.642525664
